opportunity_id,outcome_followup_start,outcome_followup_end_6w,outcome_followup_end_8w,outcome_followup_complete_8w,major_wave_onset_next_6w,major_wave_onset_next_8w,n_major_wave_onsets_next_8w,outcome_episode_id,outcome_episode_onset,outcome_episode_end,outcome_Re_early_6_median,outcome_Re_early_6_lower,outcome_Re_early_6_upper,outcome_reported_cumulative_incidence_per_100k
RJ_20230319,2023-03-26,2023-04-30,2023-05-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230326,2023-04-02,2023-05-07,2023-05-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230402,2023-04-09,2023-05-14,2023-05-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230409,2023-04-16,2023-05-21,2023-06-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230416,2023-04-23,2023-05-28,2023-06-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230423,2023-04-30,2023-06-04,2023-06-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230430,2023-05-07,2023-06-11,2023-06-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230507,2023-05-14,2023-06-18,2023-07-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230820,2023-08-27,2023-10-01,2023-10-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230903,2023-09-10,2023-10-15,2023-10-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230917,2023-09-24,2023-10-29,2023-11-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20230924,2023-10-01,2023-11-05,2023-11-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20231001,2023-10-08,2023-11-12,2023-11-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20231008,2023-10-15,2023-11-19,2023-12-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20231015,2023-10-22,2023-11-26,2023-12-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20231022,2023-10-29,2023-12-03,2023-12-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20231029,2023-11-05,2023-12-10,2023-12-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20231105,2023-11-12,2023-12-17,2023-12-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20231112,2023-11-19,2023-12-24,2024-01-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20231119,2023-11-26,2023-12-31,2024-01-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20231126,2023-12-03,2024-01-07,2024-01-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20231203,2023-12-10,2024-01-14,2024-01-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20231210,2023-12-17,2024-01-21,2024-02-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20231217,2023-12-24,2024-01-28,2024-02-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20231224,2023-12-31,2024-02-04,2024-02-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20231231,2024-01-07,2024-02-11,2024-02-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240107,2024-01-14,2024-02-18,2024-03-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240114,2024-01-21,2024-02-25,2024-03-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240121,2024-01-28,2024-03-03,2024-03-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240128,2024-02-04,2024-03-10,2024-03-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240204,2024-02-11,2024-03-17,2024-03-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240211,2024-02-18,2024-03-24,2024-04-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240218,2024-02-25,2024-03-31,2024-04-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240225,2024-03-03,2024-04-07,2024-04-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240303,2024-03-10,2024-04-14,2024-04-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240310,2024-03-17,2024-04-21,2024-05-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240317,2024-03-24,2024-04-28,2024-05-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240324,2024-03-31,2024-05-05,2024-05-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240331,2024-04-07,2024-05-12,2024-05-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240407,2024-04-14,2024-05-19,2024-06-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240414,2024-04-21,2024-05-26,2024-06-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240421,2024-04-28,2024-06-02,2024-06-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240428,2024-05-05,2024-06-09,2024-06-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240505,2024-05-12,2024-06-16,2024-06-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240512,2024-05-19,2024-06-23,2024-07-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240519,2024-05-26,2024-06-30,2024-07-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240526,2024-06-02,2024-07-07,2024-07-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240623,2024-06-30,2024-08-04,2024-08-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240630,2024-07-07,2024-08-11,2024-08-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20240908,2024-09-15,2024-10-20,2024-11-03,TRUE,FALSE,TRUE,1,RJ_wave_11,2024-11-03,2025-12-28,1.7280692722759765,1.1966236875019838,2.5846316065683808,10.66020078
RJ_20240915,2024-09-22,2024-10-27,2024-11-10,TRUE,FALSE,TRUE,1,RJ_wave_11,2024-11-03,2025-12-28,1.7280692722759765,1.1966236875019838,2.5846316065683808,10.66020078
RJ_20240922,2024-09-29,2024-11-03,2024-11-17,TRUE,TRUE,TRUE,1,RJ_wave_11,2024-11-03,2025-12-28,1.7280692722759765,1.1966236875019838,2.5846316065683808,10.66020078
RJ_20240929,2024-10-06,2024-11-10,2024-11-24,TRUE,TRUE,TRUE,1,RJ_wave_11,2024-11-03,2025-12-28,1.7280692722759765,1.1966236875019838,2.5846316065683808,10.66020078
RJ_20241006,2024-10-13,2024-11-17,2024-12-01,TRUE,TRUE,TRUE,1,RJ_wave_11,2024-11-03,2025-12-28,1.7280692722759765,1.1966236875019838,2.5846316065683808,10.66020078
RJ_20241013,2024-10-20,2024-11-24,2024-12-08,TRUE,TRUE,TRUE,1,RJ_wave_11,2024-11-03,2025-12-28,1.7280692722759765,1.1966236875019838,2.5846316065683808,10.66020078
RJ_20241020,2024-10-27,2024-12-01,2024-12-15,TRUE,TRUE,TRUE,1,RJ_wave_11,2024-11-03,2025-12-28,1.7280692722759765,1.1966236875019838,2.5846316065683808,10.66020078
RJ_20241027,2024-11-03,2024-12-08,2024-12-22,TRUE,TRUE,TRUE,1,RJ_wave_11,2024-11-03,2025-12-28,1.7280692722759765,1.1966236875019838,2.5846316065683808,10.66020078
RJ_20241103,2024-11-10,2024-12-15,2024-12-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20241110,2024-11-17,2024-12-22,2025-01-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20241117,2024-11-24,2024-12-29,2025-01-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20241124,2024-12-01,2025-01-05,2025-01-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20241201,2024-12-08,2025-01-12,2025-01-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20241208,2024-12-15,2025-01-19,2025-02-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20241215,2024-12-22,2025-01-26,2025-02-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20241222,2024-12-29,2025-02-02,2025-02-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20241229,2025-01-05,2025-02-09,2025-02-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250105,2025-01-12,2025-02-16,2025-03-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250112,2025-01-19,2025-02-23,2025-03-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250119,2025-01-26,2025-03-02,2025-03-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250126,2025-02-02,2025-03-09,2025-03-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250202,2025-02-09,2025-03-16,2025-03-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250209,2025-02-16,2025-03-23,2025-04-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250216,2025-02-23,2025-03-30,2025-04-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250223,2025-03-02,2025-04-06,2025-04-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250302,2025-03-09,2025-04-13,2025-04-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250309,2025-03-16,2025-04-20,2025-05-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250316,2025-03-23,2025-04-27,2025-05-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250323,2025-03-30,2025-05-04,2025-05-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250330,2025-04-06,2025-05-11,2025-05-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250406,2025-04-13,2025-05-18,2025-06-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250413,2025-04-20,2025-05-25,2025-06-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250420,2025-04-27,2025-06-01,2025-06-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250427,2025-05-04,2025-06-08,2025-06-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250504,2025-05-11,2025-06-15,2025-06-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20250928,2025-10-05,2025-11-09,2025-11-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20251005,2025-10-12,2025-11-16,2025-11-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20251012,2025-10-19,2025-11-23,2025-12-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20251019,2025-10-26,2025-11-30,2025-12-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20251026,2025-11-02,2025-12-07,2025-12-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20251102,2025-11-09,2025-12-14,2025-12-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20251109,2025-11-16,2025-12-21,2026-01-04,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
RJ_20251116,2025-11-23,2025-12-28,2026-01-11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
RJ_20251123,2025-11-30,2026-01-04,2026-01-18,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
RJ_20251130,2025-12-07,2026-01-11,2026-01-25,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
RJ_20251207,2025-12-14,2026-01-18,2026-02-01,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
RJ_20251214,2025-12-21,2026-01-25,2026-02-08,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
RJ_20251221,2025-12-28,2026-02-01,2026-02-15,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
RJ_20251228,2026-01-04,2026-02-08,2026-02-22,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
