mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,parameter
-0.3167821840066506,0.0018441508838261595,0.06402505989440294,-0.44636545342723294,-0.3568661613120777,-0.3183348442093198,-0.273899641267422,-0.18830261152282993,1205.333104705904,0.9987789543704,log_beta_season[28]
-0.2988816435223214,0.0018209329974567014,0.06328761079372625,-0.4331493336429795,-0.3396758122059442,-0.2947304209083004,-0.2561122443271237,-0.1790326798393826,1207.9514224349298,0.9999376801300481,log_beta_season[29]
-0.26695088450505006,0.0017439785964006777,0.06392571304494485,-0.38759321083762116,-0.3094458991116593,-0.26567556631797107,-0.22519443299832448,-0.1443229965818785,1343.59649035841,0.9981989331951887,log_beta_season[30]
-0.2311586530068081,0.0018497271103207961,0.06560719521941198,-0.35831845247620586,-0.2723134798827598,-0.2330151538069529,-0.18761751995278314,-0.10360716318430849,1258.0202143421143,0.9991724020944599,log_beta_season[31]
-0.1987942495014164,0.0018619169290205106,0.06454278469902448,-0.31995960327823686,-0.2386740584462097,-0.19954925011827732,-0.15919598560003057,-0.07509775198156163,1201.6411628204323,0.9986727071750221,log_beta_season[32]
-0.15828505574460244,0.0018321396042477746,0.06578559904432449,-0.28939365004609513,-0.20354641652941713,-0.15915536240033323,-0.11602178105360277,-0.021884458408652996,1289.2719738112974,0.9996921764516913,log_beta_season[33]
-0.12584504115663656,0.0017740254493942116,0.0643700284231884,-0.25359536473330957,-0.17062031534260075,-0.12582090830843723,-0.08113520585265621,-0.002352444291315657,1316.5813848653386,0.9983516592086361,log_beta_season[34]
-0.10173940241825438,0.001958159431362596,0.0661072636929145,-0.22872136100009247,-0.14598731070883936,-0.10206317059478978,-0.05851759900849851,0.02900171877134039,1139.7307482231872,0.9999216966161427,log_beta_season[35]
-0.07556750091593278,0.001766597787266701,0.06518891936535413,-0.20117300734168198,-0.11762656865230654,-0.07730942864203999,-0.0343207931691033,0.052965135051346784,1361.6710349066316,1.0000059145245717,log_beta_season[36]
-0.06192671375793042,0.001635745305242386,0.06319764756113253,-0.182535938230727,-0.102108367255423,-0.06262057913588012,-0.02290460535701839,0.06914202833032856,1492.6928763680976,0.9992320405793018,log_beta_season[37]
-0.05339041708757782,0.0017925080108611817,0.06267995898294992,-0.18128939523835114,-0.09183059012240682,-0.052027777278579164,-0.015151265669781547,0.06931678784192578,1222.743032321732,0.9992682643906489,log_beta_season[38]
-0.03976554955930175,0.0019216083604895408,0.06250480093591806,-0.17256297691281583,-0.0776351585497813,-0.038702695051526445,0.00155393837717396,0.07950313345051435,1058.0275917888214,1.0014354359543687,log_beta_season[39]
-0.018413109658267868,0.0021465779523640043,0.06596056028670147,-0.15367494233743118,-0.05894408995252383,-0.017874020078486222,0.026456387019651483,0.10943664931250184,944.2246701609827,1.0043767952578588,log_beta_season[40]
0.02643840224242614,0.002073744886100785,0.06279717909442817,-0.10486421248076246,-0.017043725930948432,0.028569984394576767,0.07015004286746218,0.14145692664484144,917.0005886304159,1.00038170485708,log_beta_season[41]
0.07048423550116605,0.0020953131883203126,0.06373169207396348,-0.05813486675089356,0.029801340464544707,0.07392817972737203,0.11134253959468932,0.18983093203280435,925.1518150414018,0.9995836644660655,log_beta_season[42]
0.12995413331576788,0.0017271918821798397,0.06303130066276723,0.003960159059433767,0.08973958284429426,0.13139817263025788,0.17199492869133376,0.255752630255145,1331.7765441965857,0.9989127784523495,log_beta_season[43]
0.18918354658518852,0.0015904774147338177,0.06021383248177163,0.07662340689908384,0.1482258974257611,0.1877137117387009,0.22951486609001698,0.3027169564156702,1433.3014072112267,0.9980925897407251,log_beta_season[44]
0.24660670499182555,0.0020183241286527015,0.059464743341891266,0.13925143251150585,0.20441512820535934,0.24458727224021176,0.28772254477061515,0.367521861222505,868.0350729916264,0.998974412815246,log_beta_season[45]
