muni6,total_cases,active_months,active_years,peak_year_cases,outbreak_years,active_month_frac,active_year_frac,peak_year_share,episodes,recurrence_index,persistence_index,concentration_index,pattern_class
420330,18,14,6,5,4,0.11666666666666667,0.6,0.2777777777777778,12,0.6,0.11666666666666667,0.2777777777777778,recurrent
420350,5,5,3,3,1,0.041666666666666664,0.3,0.6,5,0.3,0.041666666666666664,0.6,intermediate
420360,3,3,2,2,0,0.025,0.2,0.6666666666666666,2,0.2,0.025,0.6666666666666666,sporadic
420370,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
420380,24,18,8,11,2,0.15,0.8,0.4583333333333333,14,0.8,0.15,0.4583333333333333,recurrent
420390,2,2,1,2,0,0.016666666666666666,0.1,1,2,0.1,0.016666666666666666,1,sporadic
420395,14,12,8,4,1,0.1,0.8,0.2857142857142857,10,0.8,0.1,0.2857142857142857,recurrent
420400,3,3,2,2,0,0.025,0.2,0.6666666666666666,3,0.2,0.025,0.6666666666666666,sporadic
420410,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420419,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420420,297,69,10,165,3,0.575,1,0.5555555555555556,23,1,0.575,0.5555555555555556,recurrent
420425,7,4,3,4,1,0.03333333333333333,0.3,0.5714285714285714,3,0.3,0.03333333333333333,0.5714285714285714,intermediate
420430,31,17,5,18,3,0.14166666666666666,0.5,0.5806451612903226,10,0.5,0.14166666666666666,0.5806451612903226,recurrent
420435,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420440,11,6,5,6,1,0.05,0.5,0.5454545454545454,6,0.5,0.05,0.5454545454545454,recurrent
420450,19,13,6,12,1,0.10833333333333334,0.6,0.631578947368421,9,0.6,0.10833333333333334,0.631578947368421,intermediate
420460,35,25,8,9,6,0.20833333333333334,0.8,0.2571428571428571,14,0.8,0.20833333333333334,0.2571428571428571,recurrent
420470,41,22,9,17,4,0.18333333333333332,0.9,0.4146341463414634,13,0.9,0.18333333333333332,0.4146341463414634,recurrent
420475,3,3,2,2,0,0.025,0.2,0.6666666666666666,2,0.2,0.025,0.6666666666666666,sporadic
420490,27,12,6,14,3,0.1,0.6,0.5185185185185185,9,0.6,0.1,0.5185185185185185,recurrent
420500,4,3,3,2,0,0.025,0.3,0.5,3,0.3,0.025,0.5,intermediate
420510,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420515,3,1,1,3,1,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420517,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420535,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420540,1120,116,10,397,7,0.9666666666666667,1,0.35446428571428573,4,1,0.9666666666666667,0.35446428571428573,recurrent
420543,3,3,2,2,0,0.025,0.2,0.6666666666666666,3,0.2,0.025,0.6666666666666666,sporadic
420545,3,3,2,2,0,0.025,0.2,0.6666666666666666,3,0.2,0.025,0.6666666666666666,sporadic
420550,13,11,7,5,2,0.09166666666666666,0.7,0.38461538461538464,10,0.7,0.09166666666666666,0.38461538461538464,recurrent
420560,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
420570,25,20,6,9,4,0.16666666666666666,0.6,0.36,15,0.6,0.16666666666666666,0.36,recurrent
420580,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
420590,19,14,6,6,3,0.11666666666666667,0.6,0.3157894736842105,10,0.6,0.11666666666666667,0.3157894736842105,recurrent
420600,10,9,4,3,2,0.075,0.4,0.3,9,0.4,0.075,0.3,recurrent
420620,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
420630,12,11,6,4,2,0.09166666666666666,0.6,0.3333333333333333,10,0.6,0.09166666666666666,0.3333333333333333,recurrent
420640,66,33,9,19,5,0.275,0.9,0.2878787878787879,15,0.9,0.275,0.2878787878787879,recurrent
420650,26,22,7,9,3,0.18333333333333332,0.7,0.34615384615384615,16,0.7,0.18333333333333332,0.34615384615384615,recurrent
420660,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
420665,5,4,4,2,0,0.03333333333333333,0.4,0.4,4,0.4,0.03333333333333333,0.4,recurrent
420670,6,6,4,2,0,0.05,0.4,0.3333333333333333,6,0.4,0.05,0.3333333333333333,recurrent
420680,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420690,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
420700,12,11,7,4,1,0.09166666666666666,0.7,0.3333333333333333,9,0.7,0.09166666666666666,0.3333333333333333,recurrent
420710,18,16,7,7,3,0.13333333333333333,0.7,0.3888888888888889,12,0.7,0.13333333333333333,0.3888888888888889,recurrent
420720,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420730,21,15,6,7,4,0.125,0.6,0.3333333333333333,12,0.6,0.125,0.3333333333333333,recurrent
420750,19,17,8,5,3,0.14166666666666666,0.8,0.2631578947368421,14,0.8,0.14166666666666666,0.2631578947368421,recurrent
420760,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420765,5,5,4,2,0,0.041666666666666664,0.4,0.4,4,0.4,0.041666666666666664,0.4,recurrent
420770,5,2,2,4,1,0.016666666666666666,0.2,0.8,2,0.2,0.016666666666666666,0.8,sporadic
420775,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
420780,2,2,1,2,0,0.016666666666666666,0.1,1,2,0.1,0.016666666666666666,1,sporadic
420785,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420790,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420800,4,3,2,2,0,0.025,0.2,0.5,3,0.2,0.025,0.5,sporadic
420810,6,6,6,1,0,0.05,0.6,0.16666666666666666,6,0.6,0.05,0.16666666666666666,recurrent
420820,730,110,10,182,9,0.9166666666666666,1,0.2493150684931507,8,1,0.9166666666666666,0.2493150684931507,recurrent
420830,143,63,10,46,8,0.525,1,0.32167832167832167,25,1,0.525,0.32167832167832167,recurrent
420840,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420845,16,9,3,8,2,0.075,0.3,0.5,6,0.3,0.075,0.5,intermediate
420850,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
420860,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
420870,3,3,2,2,0,0.025,0.2,0.6666666666666666,3,0.2,0.025,0.6666666666666666,sporadic
420880,4,4,3,2,0,0.03333333333333333,0.3,0.5,4,0.3,0.03333333333333333,0.5,intermediate
420890,55,37,10,15,7,0.30833333333333335,1,0.2727272727272727,22,1,0.30833333333333335,0.2727272727272727,recurrent
420895,3,2,1,3,1,0.016666666666666666,0.1,1,1,0.1,0.016666666666666666,1,sporadic
420900,8,7,6,2,0,0.058333333333333334,0.6,0.25,5,0.6,0.058333333333333334,0.25,recurrent
420910,191,56,10,53,8,0.4666666666666667,1,0.2774869109947644,22,1,0.4666666666666667,0.2774869109947644,recurrent
420917,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420920,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420930,19,16,8,5,3,0.13333333333333333,0.8,0.2631578947368421,14,0.8,0.13333333333333333,0.2631578947368421,recurrent
420940,7,7,4,2,0,0.058333333333333334,0.4,0.2857142857142857,6,0.4,0.058333333333333334,0.2857142857142857,recurrent
420950,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420985,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
420990,3,2,2,2,0,0.016666666666666666,0.2,0.6666666666666666,2,0.2,0.016666666666666666,0.6666666666666666,sporadic
421000,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
421003,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
421010,96,49,10,16,9,0.4083333333333333,1,0.16666666666666666,21,1,0.4083333333333333,0.16666666666666666,recurrent
421020,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
421030,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
421050,65,42,10,14,8,0.35,1,0.2153846153846154,22,1,0.35,0.2153846153846154,recurrent
421055,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421060,8,7,4,3,2,0.058333333333333334,0.4,0.375,7,0.4,0.058333333333333334,0.375,recurrent
421080,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421090,2,1,1,2,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421100,20,8,5,10,3,0.06666666666666667,0.5,0.5,5,0.5,0.06666666666666667,0.5,recurrent
421110,7,5,4,3,1,0.041666666666666664,0.4,0.42857142857142855,4,0.4,0.041666666666666664,0.42857142857142855,recurrent
421120,4,3,3,2,0,0.025,0.3,0.5,3,0.3,0.025,0.5,intermediate
421130,81,45,9,19,9,0.375,0.9,0.2345679012345679,23,0.9,0.375,0.2345679012345679,recurrent
421140,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421145,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
421150,20,12,6,7,3,0.1,0.6,0.35,10,0.6,0.1,0.35,recurrent
421165,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421170,3,3,2,2,0,0.025,0.2,0.6666666666666666,3,0.2,0.025,0.6666666666666666,sporadic
421175,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
421190,112,54,10,34,6,0.45,1,0.30357142857142855,24,1,0.45,0.30357142857142855,recurrent
421200,8,4,2,7,1,0.03333333333333333,0.2,0.875,3,0.2,0.03333333333333333,0.875,sporadic
421210,4,4,3,2,0,0.03333333333333333,0.3,0.5,4,0.3,0.03333333333333333,0.5,intermediate
421220,11,10,8,2,0,0.08333333333333333,0.8,0.18181818181818182,10,0.8,0.08333333333333333,0.18181818181818182,recurrent
421223,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
421230,3,3,1,3,1,0.025,0.1,1,3,0.1,0.025,1,sporadic
421240,4,4,3,2,0,0.03333333333333333,0.3,0.5,4,0.3,0.03333333333333333,0.5,intermediate
421250,32,24,10,5,6,0.2,1,0.15625,14,1,0.2,0.15625,recurrent
421260,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421265,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421280,18,14,9,4,3,0.11666666666666667,0.9,0.2222222222222222,13,0.9,0.11666666666666667,0.2222222222222222,recurrent
421290,9,6,4,5,1,0.05,0.4,0.5555555555555556,5,0.4,0.05,0.5555555555555556,recurrent
421320,18,16,8,4,3,0.13333333333333333,0.8,0.2222222222222222,14,0.8,0.13333333333333333,0.2222222222222222,recurrent
421350,16,14,5,5,3,0.11666666666666667,0.5,0.3125,9,0.5,0.11666666666666667,0.3125,recurrent
421360,53,33,8,15,6,0.275,0.8,0.2830188679245283,16,0.8,0.275,0.2830188679245283,recurrent
421370,3,3,2,2,0,0.025,0.2,0.6666666666666666,3,0.2,0.025,0.6666666666666666,sporadic
421380,2,1,1,2,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421390,31,4,2,27,1,0.03333333333333333,0.2,0.8709677419354839,3,0.2,0.03333333333333333,0.8709677419354839,sporadic
421400,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421415,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
421420,4,3,2,2,0,0.025,0.2,0.5,2,0.2,0.025,0.5,sporadic
421430,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421450,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421460,3,3,2,2,0,0.025,0.2,0.6666666666666666,3,0.2,0.025,0.6666666666666666,sporadic
421480,12,9,7,4,1,0.075,0.7,0.3333333333333333,9,0.7,0.075,0.3333333333333333,recurrent
421490,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
421500,12,10,7,4,2,0.08333333333333333,0.7,0.3333333333333333,8,0.7,0.08333333333333333,0.3333333333333333,recurrent
421505,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421507,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421510,8,6,4,3,1,0.05,0.4,0.375,6,0.4,0.05,0.375,recurrent
421520,4,4,3,2,0,0.03333333333333333,0.3,0.5,3,0.3,0.03333333333333333,0.5,intermediate
421530,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421535,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421540,5,1,1,5,1,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421550,4,2,1,4,1,0.016666666666666666,0.1,1,2,0.1,0.016666666666666666,1,sporadic
421560,2,2,1,2,0,0.016666666666666666,0.1,1,2,0.1,0.016666666666666666,1,sporadic
421565,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
421567,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421569,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
421570,13,11,4,5,3,0.09166666666666666,0.4,0.38461538461538464,7,0.4,0.09166666666666666,0.38461538461538464,recurrent
421575,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421580,11,11,6,4,1,0.09166666666666666,0.6,0.36363636363636365,8,0.6,0.09166666666666666,0.36363636363636365,recurrent
421600,4,4,3,2,0,0.03333333333333333,0.3,0.5,4,0.3,0.03333333333333333,0.5,intermediate
421605,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421610,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421620,12,8,4,6,2,0.06666666666666667,0.4,0.5,6,0.4,0.06666666666666667,0.5,recurrent
421625,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
421630,23,18,7,10,2,0.15,0.7,0.43478260869565216,13,0.7,0.15,0.43478260869565216,recurrent
421635,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421650,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421660,185,72,10,43,7,0.6,1,0.23243243243243245,19,1,0.6,0.23243243243243245,recurrent
421670,27,15,8,9,4,0.125,0.8,0.3333333333333333,10,0.8,0.125,0.3333333333333333,recurrent
421680,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421690,5,5,4,2,0,0.041666666666666664,0.4,0.4,5,0.4,0.041666666666666664,0.4,recurrent
421700,4,4,2,3,1,0.03333333333333333,0.2,0.75,4,0.2,0.03333333333333333,0.75,sporadic
421720,190,64,9,53,6,0.5333333333333333,0.9,0.2789473684210526,17,0.9,0.5333333333333333,0.2789473684210526,recurrent
421725,4,4,3,2,0,0.03333333333333333,0.3,0.5,3,0.3,0.03333333333333333,0.5,intermediate
421730,15,10,2,11,2,0.08333333333333333,0.2,0.7333333333333333,7,0.2,0.08333333333333333,0.7333333333333333,sporadic
421740,19,15,6,4,4,0.125,0.6,0.21052631578947367,11,0.6,0.125,0.21052631578947367,recurrent
421750,452,34,6,354,1,0.2833333333333333,0.6,0.7831858407079646,9,0.6,0.2833333333333333,0.7831858407079646,sporadic
421755,4,4,3,2,0,0.03333333333333333,0.3,0.5,3,0.3,0.03333333333333333,0.5,intermediate
421760,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421770,8,8,5,4,1,0.06666666666666667,0.5,0.5,8,0.5,0.06666666666666667,0.5,recurrent
421775,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421780,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421790,4,4,2,3,1,0.03333333333333333,0.2,0.75,3,0.2,0.03333333333333333,0.75,sporadic
421795,5,5,5,1,0,0.041666666666666664,0.5,0.2,5,0.5,0.041666666666666664,0.2,recurrent
421800,41,30,8,10,7,0.25,0.8,0.24390243902439024,18,0.8,0.25,0.24390243902439024,recurrent
421810,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421820,17,10,6,6,2,0.08333333333333333,0.6,0.35294117647058826,7,0.6,0.08333333333333333,0.35294117647058826,recurrent
421830,6,5,3,2,0,0.041666666666666664,0.3,0.3333333333333333,5,0.3,0.041666666666666664,0.3333333333333333,intermediate
421835,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
421840,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421850,6,4,2,4,1,0.03333333333333333,0.2,0.6666666666666666,3,0.2,0.03333333333333333,0.6666666666666666,sporadic
421860,7,7,6,2,0,0.058333333333333334,0.6,0.2857142857142857,6,0.6,0.058333333333333334,0.2857142857142857,recurrent
421870,56,40,10,18,6,0.3333333333333333,1,0.32142857142857145,19,1,0.3333333333333333,0.32142857142857145,recurrent
421875,5,4,4,2,0,0.03333333333333333,0.4,0.4,4,0.4,0.03333333333333333,0.4,recurrent
421880,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421885,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421890,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421900,15,10,5,8,2,0.08333333333333333,0.5,0.5333333333333333,7,0.5,0.08333333333333333,0.5333333333333333,recurrent
421910,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
421917,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421920,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
421930,5,4,3,3,1,0.03333333333333333,0.3,0.6,3,0.3,0.03333333333333333,0.6,intermediate
421935,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421950,30,23,9,8,5,0.19166666666666668,0.9,0.26666666666666666,18,0.9,0.19166666666666668,0.26666666666666666,recurrent
421960,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
421970,20,18,10,4,3,0.15,1,0.2,16,1,0.15,0.2,recurrent
421985,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430005,59,16,4,41,2,0.13333333333333333,0.4,0.6949152542372882,6,0.4,0.13333333333333333,0.6949152542372882,intermediate
430020,6,6,3,3,1,0.05,0.3,0.5,4,0.3,0.05,0.5,intermediate
430030,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
430040,21,15,6,6,4,0.125,0.6,0.2857142857142857,11,0.6,0.125,0.2857142857142857,recurrent
430045,3,3,1,3,1,0.025,0.1,1,1,0.1,0.025,1,sporadic
430050,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430060,44,29,10,13,6,0.24166666666666667,1,0.29545454545454547,15,1,0.24166666666666667,0.29545454545454547,recurrent
430066,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
430080,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430087,5,5,3,3,1,0.041666666666666664,0.3,0.6,4,0.3,0.041666666666666664,0.6,intermediate
430100,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430120,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430130,4,2,1,4,1,0.016666666666666666,0.1,1,1,0.1,0.016666666666666666,1,sporadic
430140,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430150,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430160,4,4,2,2,0,0.03333333333333333,0.2,0.5,4,0.2,0.03333333333333333,0.5,sporadic
430163,7,6,4,3,1,0.05,0.4,0.42857142857142855,4,0.4,0.05,0.42857142857142855,recurrent
430165,5,4,3,3,1,0.03333333333333333,0.3,0.6,4,0.3,0.03333333333333333,0.6,intermediate
430170,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430180,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430190,2,2,1,2,0,0.016666666666666666,0.1,1,1,0.1,0.016666666666666666,1,sporadic
430195,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430205,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430210,60,35,10,15,8,0.2916666666666667,1,0.25,18,1,0.2916666666666667,0.25,recurrent
430220,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430222,2,2,1,2,0,0.016666666666666666,0.1,1,1,0.1,0.016666666666666666,1,sporadic
430237,3,3,2,2,0,0.025,0.2,0.6666666666666666,2,0.2,0.025,0.6666666666666666,sporadic
430250,3,2,2,2,0,0.016666666666666666,0.2,0.6666666666666666,2,0.2,0.016666666666666666,0.6666666666666666,sporadic
430260,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
430265,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
430270,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430280,6,6,5,2,0,0.05,0.5,0.3333333333333333,5,0.5,0.05,0.3333333333333333,recurrent
430300,238,21,6,183,2,0.175,0.6,0.7689075630252101,10,0.6,0.175,0.7689075630252101,sporadic
430310,98,31,10,41,3,0.25833333333333336,1,0.41836734693877553,22,1,0.25833333333333336,0.41836734693877553,recurrent
430340,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430350,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
430367,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430370,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430380,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430390,24,17,7,10,3,0.14166666666666666,0.7,0.4166666666666667,10,0.7,0.14166666666666666,0.4166666666666667,recurrent
430400,4,4,3,2,0,0.03333333333333333,0.3,0.5,4,0.3,0.03333333333333333,0.5,intermediate
430420,8,8,6,2,0,0.06666666666666667,0.6,0.25,8,0.6,0.06666666666666667,0.25,recurrent
430430,2,1,1,2,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430440,5,5,4,2,0,0.041666666666666664,0.4,0.4,4,0.4,0.041666666666666664,0.4,recurrent
430460,290,67,10,148,3,0.5583333333333333,1,0.5103448275862069,18,1,0.5583333333333333,0.5103448275862069,recurrent
430463,4,4,4,1,0,0.03333333333333333,0.4,0.25,4,0.4,0.03333333333333333,0.25,recurrent
430466,7,7,5,2,0,0.058333333333333334,0.5,0.2857142857142857,7,0.5,0.058333333333333334,0.2857142857142857,recurrent
430468,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430469,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430470,34,23,9,14,4,0.19166666666666668,0.9,0.4117647058823529,16,0.9,0.19166666666666668,0.4117647058823529,recurrent
430480,9,8,4,3,1,0.06666666666666667,0.4,0.3333333333333333,8,0.4,0.06666666666666667,0.3333333333333333,recurrent
430490,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430500,5,4,2,4,1,0.03333333333333333,0.2,0.8,3,0.2,0.03333333333333333,0.8,sporadic
430510,92,42,9,33,6,0.35,0.9,0.358695652173913,15,0.9,0.35,0.358695652173913,recurrent
430511,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
430517,2,2,1,2,0,0.016666666666666666,0.1,1,1,0.1,0.016666666666666666,1,sporadic
