week_start,variable,q025,q25,median,q75,q975
2022-07-03,posterior_predictive_cases,63,298,528,867.25,1903.1500000000005
2022-07-10,posterior_predictive_cases,61,251,460,760.25,1598.025
2022-07-17,posterior_predictive_cases,45,215,387.5,637,1369.275000000001
2022-07-24,posterior_predictive_cases,39,181,320,540,1152.0750000000003
2022-07-31,posterior_predictive_cases,35,151,274.5,446,982.275000000001
2022-08-07,posterior_predictive_cases,32,132,238,390.25,858.1000000000004
2022-08-14,posterior_predictive_cases,24,112,202,328,717.0250000000001
2022-08-21,posterior_predictive_cases,19,91,166,279,588.0250000000001
2022-08-28,posterior_predictive_cases,19,77,142,231,495.0250000000001
2022-09-04,posterior_predictive_cases,14,65,117,192,414
2022-09-11,posterior_predictive_cases,12,55,99,168,365.0250000000001
2022-09-18,posterior_predictive_cases,11,49.75,89,147,319
2022-09-25,posterior_predictive_cases,10,43,78,128,272
2022-10-02,posterior_predictive_cases,8,38,69,112,244.0250000000001
2022-10-09,posterior_predictive_cases,7,34,62,101,235
2022-10-16,posterior_predictive_cases,6,31,56,93,204
2022-10-23,posterior_predictive_cases,6,29,52,89,190
2022-10-30,posterior_predictive_cases,5,28,51,82,174
2022-11-06,posterior_predictive_cases,5,27,49,82,175
2022-11-13,posterior_predictive_cases,5,26,47,78,177
2022-11-20,posterior_predictive_cases,5,25,47,79,176.0250000000001
2022-11-27,posterior_predictive_cases,5,27,49,82,180.0250000000001
2022-12-04,posterior_predictive_cases,6,27,51,87,186
2022-12-11,posterior_predictive_cases,6,29,53,90,197.0250000000001
2022-12-18,posterior_predictive_cases,7,32.75,58,98,219.0250000000001
2022-12-25,posterior_predictive_cases,7,34,63,107,241
2023-01-01,posterior_predictive_cases,7,36,64,106,235
2023-01-08,posterior_predictive_cases,9,39,71,118,270.0250000000001
2023-01-15,posterior_predictive_cases,11,44,78,129,282
2023-01-22,posterior_predictive_cases,11,47,87,141.25,335.0250000000001
2023-01-29,posterior_predictive_cases,11,50,93,160,342.0250000000001
2023-02-05,posterior_predictive_cases,12,57,105,178,394.10000000000036
2023-02-12,posterior_predictive_cases,14,65,121,197.25,426
2023-02-19,posterior_predictive_cases,15.975000000000009,74,133,216,486.0500000000002
2023-02-26,posterior_predictive_cases,16,81,149,246,551.0250000000001
2023-03-05,posterior_predictive_cases,18,88,162,266,593.0250000000001
2023-03-12,posterior_predictive_cases,20,93,171,287,620.1500000000005
2023-03-19,posterior_predictive_cases,22,105,188,309,670
2023-03-26,posterior_predictive_cases,27,111,200,339,722
2023-04-02,posterior_predictive_cases,26,113,211,348,765.0250000000001
2023-04-09,posterior_predictive_cases,26,116,214,353,753.0750000000003
