mode,draw,case_loglik,serology_loglik,q_prior_logdensity,other_priors_logdensity,lp__,q,alpha_R
low_q,191,-1222.1445792109848,-4.679716288190349,-1.1580722824301477,-9.6298766374938225,-1453.4375537095932,0.04038873842872786,0.2508410580523499
low_q,192,-1223.6211214757816,-4.227208582444604,-1.1545862431301468,-9.73105166632351,-1454.6379010178027,0.06026968175654915,0.1835694013688629
low_q,193,-1226.1048632765471,-4.202574892910576,-1.1422864794037995,-10.543212181337944,-1457.9573821475133,0.04881308546278752,0.18740055318577228
low_q,194,-1226.1603564121478,-4.238454951752118,-1.1611665178797277,-10.53354064042339,-1458.1641959401927,0.06295988575106033,0.18177832997674206
low_q,195,-1225.587450984602,-4.252388937567275,-1.1426445113651251,-9.699499193596179,-1456.6998467253864,0.05202935633653682,0.20800570351446934
low_q,196,-1225.9180682908552,-4.339413869034729,-1.1444382968130513,-9.792350555367726,-1457.0350831906997,0.04607793134216327,0.22434610708220837
low_q,197,-1221.6278781569297,-4.568484968015582,-1.146225663097645,-9.621311376029611,-1452.94371457221,0.04486343384569101,0.2426775945755504
low_q,198,-1222.5167045350374,-4.525847697109441,-1.1447732829894444,-11.440053381303947,-1455.6295857503087,0.04581941636151366,0.239472453631897
low_q,199,-1221.4014677962973,-4.2008126061686255,-1.142430537937068,-9.663986370613191,-1452.3424328245032,0.05159092011522027,0.2012485239672599
low_q,200,-1225.4298696711126,-4.69431304275389,-1.143861260075393,-9.720329227617446,-1457.0909930116636,0.04657468797920555,0.24823963626515944
low_q,201,-1223.0737390522775,-4.212688004822013,-1.142098853817082,-9.516490707609151,-1453.8149686372649,0.04965726242106766,0.18708123632866153
low_q,202,-1224.279707064897,-4.224152901233111,-1.1508895763284017,-9.521498024448153,-1455.1107187709395,0.05849506681173169,0.18411892308468386
low_q,203,-1229.4406210844072,-4.403743879140791,-1.1426823469720906,-9.890102439973122,-1461.1288238690638,0.05209781834343756,0.2265137421290565
low_q,204,-1224.6992226976777,-4.300807223790201,-1.155254234022599,-9.448534577641752,-1455.5584356077532,0.041196787771760994,0.2277376223918418
low_q,205,-1223.8148431278662,-4.30001565036676,-1.1422912150235127,-9.423556309352463,-1454.5712935718027,0.04879957133721103,0.2175821341890494
low_q,206,-1225.444612180794,-4.395508483119102,-1.1592550695930206,-9.611569688238765,-1456.5326584643958,0.06222339783043957,0.1684721084306892
low_q,207,-1225.1300453598587,-4.227676908324042,-1.1946548511478086,-9.740981512541104,-1456.281341685129,0.07316135941954126,0.17838485071795684
low_q,208,-1228.0161391144738,-4.346426165653753,-1.1440069138735591,-10.055743738039736,-1459.3931987349251,0.046442001233907536,0.21990118646662385
low_q,209,-1227.2700594963796,-4.252139654330421,-1.1475023805732074,-10.467976531070478,-1459.0450057587564,0.0565567703731336,0.18061026041536965
low_q,210,-1222.1110352144813,-4.297706739564745,-1.1423153616124282,-9.580836866160613,-1453.0132330440233,0.051298186009487115,0.21947638437716105
low_q,211,-1227.5316069235873,-4.237637173193434,-1.142421027503568,-9.386773230843616,-1458.1970009177676,0.04847654411769993,0.2149292581562874
low_q,212,-1225.176389605489,-4.340053013283182,-1.159305428623527,-10.023593757720011,-1456.5230633127662,0.04006214336846204,0.22956046799361782
low_q,213,-1221.8872075465883,-4.431958641769569,-1.154975811476001,-9.510393620284884,-1452.8306141462374,0.0412820205907801,0.23771132893639205
low_q,214,-1222.64539612498,-4.213387903991077,-1.1431292846762515,-11.756584014329922,-1455.7631475077894,0.05278829175336633,0.18777265811694485
low_q,215,-1224.28468308703,-4.500374057471618,-1.1465087548247097,-10.227270039417217,-1455.940154310675,0.0446999020582242,0.23556125656843435
low_q,216,-1222.969732271135,-4.418547433920679,-1.147633781182627,-9.579538600523946,-1454.0994633542248,0.04410163324963168,0.2354585214760188
low_q,217,-1222.4526640520787,-4.731922162615433,-1.1436919486434276,-9.470989406167545,-1453.6012565926562,0.04673643878305991,0.2519412266207273
low_q,218,-1223.3899406677476,-4.199684833637491,-1.1479074596039518,-9.507640505439644,-1454.2884976298678,0.056812127384526,0.19975382483624732
low_q,219,-1222.780862901225,-4.537361573665123,-1.1532871488994905,-11.043275718044931,-1455.3867906629234,0.04182387972522698,0.24462805388345812
low_q,220,-1225.5173098825514,-4.23948479132045,-1.1467043089943711,-9.400204193962114,-1456.1824357838625,0.056027525671033584,0.20990610404830767
low_q,221,-1226.0887662954615,-4.197619133637033,-1.1476878058757292,-9.654186490154952,-1457.164874600876,0.05667466948898929,0.1942566250744444
low_q,222,-1223.131453158936,-4.5423912374388635,-1.1528506666461356,-10.280894038739683,-1454.881206330198,0.041971637102416824,0.24030536966161697
low_q,223,-1223.2415847127527,-4.201634298577289,-1.1420934374960576,-9.834785512260414,-1454.3400784203852,0.050283685959571126,0.1909709498070373
low_q,224,-1222.6421022725863,-4.262337959700915,-1.1434952444843096,-9.730697817661197,-1453.5411958103166,0.05325263238189743,0.2159869965773959
low_q,225,-1224.9041340749875,-4.813159310784812,-1.1471678721028962,-9.523869043926975,-1456.0722709539268,0.04434034889815316,0.26034179372431493
low_q,226,-1222.4292753959544,-4.255813349073975,-1.1421049598463378,-9.406520661619776,-1453.048422599536,0.04959991665255289,0.21843180493015737
low_q,227,-1225.6643075785146,-4.389274415297109,-1.1518119351043072,-10.438741303823976,-1457.6162320257065,0.058963326929206694,0.16683005900512668
low_q,228,-1222.0292531968944,-4.2019005269986,-1.1421647456609976,-9.781777944282297,-1453.0560217456316,0.04924206788250309,0.19375871735763706
low_q,229,-1222.0616069670598,-4.473291753537865,-1.147151529106048,-9.51123060781994,-1453.194521924505,0.044348939812619025,0.24015624645563055
low_q,230,-1224.7258330961263,-4.542330070657812,-1.1503896597373917,-9.433885319770493,-1455.6919877443001,0.04287834066161333,0.23677855486215077
low_q,231,-1224.486107135799,-4.197250321977521,-1.1779868309427965,-9.946363752025581,-1455.6974765736638,0.06853124891270014,0.19260752025698488
low_q,232,-1224.1369339983212,-4.390957604661253,-1.1461258248138906,-10.203079490231872,-1455.7081197171913,0.04492257298067109,0.22599734744195216
low_q,233,-1223.997858860868,-4.221418518185345,-1.1525045156280476,-9.618145897930662,-1454.913097274855,0.04209132214731088,0.20907259941270856
low_q,234,-1222.989243019964,-4.393717351040408,-1.1448836789024484,-9.579451716177218,-1454.0829939513533,0.045738076916560115,0.23077056545652308
low_q,235,-1223.6345622747776,-4.29560830705293,-1.1451879987223472,-9.574661306746911,-1454.4759156595849,0.05489259924892153,0.17554986440068618
low_q,236,-1224.205611122783,-4.202539965455571,-1.1494852545115897,-9.83040895327083,-1455.1145310943289,0.05773965848459042,0.20008206930410444
low_q,237,-1228.3376675130799,-4.249188583752442,-1.1476326844522227,-12.799657931933272,-1462.5224015821711,0.05663980396832981,0.17565347414911117
low_q,238,-1223.7745939224758,-4.272583397359625,-1.1434222949026847,-9.646670695419791,-1454.7188371435611,0.047013992338923165,0.21455277124152367
low_q,239,-1223.1800678518136,-5.155456868480002,-1.1578774072515623,-9.491407868758433,-1454.9100206199373,0.040441727009106115,0.2753453853200885
low_q,240,-1223.6481619327583,-4.225438508217536,-1.154561604135326,-10.173621419131294,-1455.2681803449923,0.06025864682130761,0.20558857597674607
low_q,241,-1224.139022857245,-4.452215027949563,-1.1476183206892303,-10.707664530438745,-1456.4307186914093,0.0441093709321442,0.23536171830379987
low_q,242,-1224.4050486404956,-4.3520890491203374,-1.1469569306104832,-9.658885559952786,-1455.453353943644,0.044452441813153484,0.228125351462058
low_q,243,-1226.7396563523075,-4.90708177150151,-1.1586043173363318,-10.438207557485924,-1459.2193430185798,0.04024602676090199,0.26972805530482286
low_q,244,-1224.8995705822244,-4.20494408012442,-1.1576473770372453,-12.385957813810132,-1458.647840585431,0.06157825238332055,0.202639534387626
low_q,245,-1224.1949060478905,-4.26275876768608,-1.1422403626687243,-9.848359457240662,-1455.5662358494492,0.04895410867881236,0.21386501546803993
low_q,246,-1224.0969708509901,-4.225284068600274,-1.1469742534874958,-9.709149266759685,-1455.0963469658634,0.05621078478320403,0.20205791371138868
low_q,247,-1222.8022623648242,-4.2216371991410995,-1.144997624162737,-9.381740624260797,-1453.4239916774782,0.04565592597630406,0.21214140532626155
low_q,248,-1224.3543042038289,-4.219066293073297,-1.1466302518165856,-10.548069688875227,-1456.3862789347806,0.0559764209344012,0.18503279301775521
low_q,249,-1224.4059656362942,-4.348145647895677,-1.164105542465304,-9.854388872361621,-1455.771379028244,0.06403807222729634,0.16908415017082457
low_q,250,-1226.0301721324372,-4.212008740186349,-1.1500477240736242,-10.733593165514845,-1458.17908703644,0.058049041516040574,0.2033547683236585
low_q,251,-1222.240620000201,-4.199398101848203,-1.1421942210083864,-9.482176105500574,-1453.0876476918086,0.049118268389586175,0.20264433436919663
low_q,252,-1223.5504836823336,-4.2944652443216,-1.144650737505816,-9.632089840648927,-1454.464189644244,0.05443140104591175,0.1757323181455306
low_q,253,-1226.0914749287567,-4.217203214333239,-1.168849664853086,-9.731276522910019,-1457.0119098807158,0.0656681191480524,0.19897288689246478
low_q,254,-1225.1767158316013,-4.216076637801848,-1.1491801275230316,-10.531655092486446,-1457.0132778642394,0.05756757098837395,0.1871877384136189
low_q,255,-1226.9040294679592,-4.340964485310252,-1.1891652867476117,-9.985462102681906,-1458.4892833630986,0.07170046872686407,0.16857379026301123
low_q,256,-1226.3220411679933,-4.608121968801498,-1.1435680764866678,-9.434025677355057,-1457.2364011691016,0.046860603123663164,0.24803241774289667
low_q,257,-1231.125112791096,-5.156223011997611,-1.1463135446249444,-9.734127558751759,-1462.8600061225584,0.04481202463928668,0.2725141048964646
low_q,258,-1225.219220092616,-4.197807172128108,-1.1448396122324833,-9.226315585400197,-1455.5011135784177,0.05459816912970731,0.1933016333025503
low_q,259,-1223.0660473344624,-4.872042620464612,-1.1662210503870534,-9.47409692285905,-1454.5508173221663,0.03845354552641137,0.26442462849523224
low_q,260,-1224.5609494780467,-4.257949680530174,-1.142170870969055,-10.119454938296062,-1456.2207219478105,0.04921469419335471,0.21376885588180977
low_q,261,-1223.8359200167363,-4.920984691689256,-1.1716801541987287,-9.716684018851144,-1455.4632673127887,0.03737840754924147,0.2688437740108912
low_q,262,-1223.1135387261409,-4.197906126530853,-1.1420918706910366,-10.257284622322743,-1454.7384873990072,0.049737973915510554,0.20039035626834123
low_q,263,-1222.1972719036783,-4.400371369724667,-1.1455286785960876,-9.966790734999085,-1453.546752920084,0.04529436127535957,0.231672210014168
low_q,264,-1227.9375928583236,-4.284115371192996,-1.1443467777808987,-13.751004518989667,-1462.9231856281222,0.04615196289388991,0.21690092655958013
low_q,265,-1222.8995818549997,-4.251316239859818,-1.142784936592934,-10.608676715954363,-1454.682604952363,0.04782023903951152,0.21813084433654148
low_q,266,-1222.5533163600169,-4.482108283334128,-1.142233432082,-10.213108353262914,-1454.2651333883957,0.04897703718608285,0.23306699534558767
low_q,267,-1223.5555612082896,-4.551308684193231,-1.1697418011434595,-9.497923611364016,-1454.6153912018754,0.03774450777430205,0.2481318379977257
low_q,268,-1225.8307810968088,-4.23220611943492,-1.1423207263859325,-10.22463595645248,-1457.128657538998,0.048718670484977314,0.2139675492047468
low_q,269,-1224.687607422256,-4.453937970584889,-1.172041269243611,-10.338293544717072,-1456.6239410229766,0.0373119116191255,0.2357079490540735
low_q,270,-1226.9980973234449,-4.211958641286344,-1.1423146945672586,-9.63838417051627,-1458.029310693036,0.051296306046855276,0.20297516404596763
low_q,271,-1221.260979060003,-4.268491481888759,-1.142383000070562,-10.599637385619449,-1453.139988058119,0.04856333555319342,0.21649297527902234
low_q,272,-1221.9557206926404,-4.551164837423414,-1.1499392196641263,-9.766638667172202,-1453.3074815088492,0.04306047414683083,0.24513054795967645
low_q,273,-1224.0546482954828,-4.199647206844844,-1.142464906635175,-10.879778569942658,-1456.1619878895572,0.05166872933185642,0.19837266776269874
low_q,274,-1225.055646734323,-4.622636253191928,-1.143920109068999,-12.878341318223226,-1459.6832029220047,0.04652040384204576,0.24582892635551876
low_q,275,-1224.9470239230939,-4.2044547674326225,-1.142084341209019,-9.709772932348038,-1455.9051162659869,0.04987401012294027,0.18821745340228233
low_q,276,-1222.3999855866898,-4.301122662858688,-1.1420892961499256,-9.670613529451867,-1453.443554452932,0.04977498691209173,0.2194970543119402
low_q,277,-1227.118565035235,-4.916735552051904,-1.1499088012620062,-9.633746026022227,-1458.6653050753116,0.04307298663847321,0.25512651161262273
low_q,278,-1226.7063550481341,-4.199147633962639,-1.1434790696707544,-9.722764175515959,-1457.5854464971285,0.05323340642745929,0.19852596501844036
low_q,279,-1224.6433218467776,-4.248881161024684,-1.1559339196274916,-9.76679701442412,-1455.796645539627,0.06086026769793682,0.17798244539701613
low_q,280,-1223.5981452921512,-4.730877314648154,-1.145991444387173,-10.889864238200058,-1456.428984132783,0.045003458133806976,0.2511499816673699
low_q,281,-1224.7515797667518,-4.276034654820904,-1.1460204185054286,-9.674411717975868,-1455.6758686704968,0.05554047825353224,0.17918613265673458
low_q,282,-1224.7033366929586,-4.435047314062587,-1.146259360969032,-9.65240658854867,-1455.9874561154945,0.0448436506656541,0.23541012045269102
low_q,283,-1226.6367659304203,-4.210188090814057,-1.1434708825972035,-9.760290047848802,-1457.7409710464103,0.053223635066051045,0.19050465580348858
low_q,284,-1224.0649086731069,-4.630956882355207,-1.1471589702998721,-9.587943204028655,-1455.4392380297602,0.044345026338422,0.24920212400161348
low_q,285,-1226.7017157177265,-4.707419470210397,-1.145050294324758,-12.249378268879722,-1460.7945130677579,0.0456185420672718,0.25036586402781164
low_q,286,-1225.549146425471,-4.441447437417281,-1.1435325237317737,-9.424591530700994,-1456.6041579087423,0.053296553600962415,0.23417966779652932
low_q,287,-1222.2604787770865,-4.387082665032409,-1.1424490698767074,-10.78814437925716,-1454.4080046745787,0.05163331551541038,0.2287667738794465
low_q,288,-1224.243092800352,-4.292960714234567,-1.1541175755182873,-9.897299408645907,-1455.4615583356403,0.06005821184717277,0.17444603503035003
low_q,289,-1222.181697454223,-4.404521473587835,-1.143164568513731,-9.776912056130657,-1453.3874676589403,0.04730852945257243,0.2311723098564344
low_q,290,-1223.1785172739349,-4.263747934346327,-1.1754309757152508,-9.740407833062676,-1454.3546251907972,0.0677602012132329,0.17403440383035865
low_q,291,-1228.142898142032,-4.212503062257838,-1.1496306114281802,-10.005765982841307,-1459.5507711331893,0.043188730626541424,0.21480583869967956
low_q,292,-1225.14138076562,-4.3698666808911355,-1.14262829715747,-9.935512261648501,-1456.6962441175122,0.048073634325742944,0.22772436366937385
low_q,293,-1225.032454562443,-4.220308025530102,-1.1473948318117417,-9.729084420756426,-1456.0749122370205,0.05648756976493059,0.20549176504305985
low_q,294,-1225.3200707501635,-4.588460295552039,-1.1720483464427416,-9.655753933851322,-1456.700821451124,0.03731061356851452,0.24458222226239437
low_q,295,-1227.4106917758845,-4.198630101443655,-1.1437836562489208,-9.958487792331297,-1458.661637449128,0.053579603783018806,0.19809737703953373
low_q,296,-1226.565527023048,-4.4530658368939555,-1.2266607889358938,-9.930044243679752,-1458.2246355440618,0.08088895923311527,0.1563196845843636
low_q,297,-1226.9742670829983,-4.199833494332324,-1.1430201761066063,-9.593040829070372,-1457.6514139979377,0.04748994577249464,0.1976026437188265
low_q,298,-1232.601608385148,-4.408720236581871,-1.142162180884523,-9.886796132511671,-1464.3211782759083,0.05075686579908869,0.2286838713568437
low_q,299,-1229.1396713668018,-4.4386271961543855,-1.2626123289426634,-9.993449271018111,-1460.8346105604705,0.08861089641739676,0.15409338307822795
low_q,300,-1223.5034542804883,-4.249778658116696,-1.142091155635669,-10.050556923065978,-1454.943125885885,0.049747704969403936,0.20972684134950195
low_q,301,-1228.6952952756062,-4.25566001041679,-1.1422948781487696,-9.717029934447826,-1459.659611086595,0.04878922484695751,0.20733647886757905
low_q,302,-1224.358477854678,-4.496135313813426,-1.158391220706437,-9.495691773864865,-1455.5868025775885,0.04030284933030827,0.24066285647127827
low_q,303,-1223.8886430844875,-4.1978095454038,-1.1421031849239123,-9.90365762974198,-1455.0646826191326,0.049615693644658024,0.19838851069929916
low_q,304,-1226.2561051597888,-4.214998785957732,-1.1424778831081108,-9.49961973428357,-1456.9563220062837,0.04835565743312964,0.184108081905588
low_q,305,-1227.128460074145,-4.215320281268049,-1.1421252243647542,-9.615796479205033,-1457.8892062727,0.05055440622542631,0.1908083547526043
low_q,306,-1227.3827746202057,-4.219272951506042,-1.1421037980774953,-10.072699930759558,-1458.765548586954,0.05039273038790647,0.21479250962703583
