segmentation_definition,state,wave_id,onset_week,peak_week,end_week,wave_end_censored,peak_incidence_raw,peak_incidence_smooth,peak_cases,preceding_trough_week,preceding_trough_incidence,trough_ratio,trough_duration_weeks,duration_weeks,weeks_onset_to_peak,total_cases,cumulative_incidence_per_100k,first4_cases,first6_cases,first8_cases,first4_nonzero_weeks,first6_nonzero_weeks,first8_nonzero_weeks,re4_prefit_eligible,re6_prefit_eligible,re8_prefit_eligible,early_peak_flag,reporting_anomaly_flag,n_candidate_peaks_in_segment,qc_duration_gt104,qc_peak_late_gt52,qc_multiple_peaks,qc_no_meaningful_fall,reason_re6_not_eligible,candidate_wave,major_epidemic_abs50,major_epidemic_abs100,major_epidemic_abs200,major_epidemic_inc2,major_epidemic_inc5,major_epidemic_inc10,major_epidemic_primary,reason_not_major,wave_order,is_recurrence
permissive,AL,AL_wave_11,2021-04-18,2021-07-25,2021-10-10,FALSE,0.5593850990375779,0.7458467987167705,18,2021-03-28,0.010358983315510703,0.07692307692307693,6,26,14,326,10.131085682569466,8,20,36,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE
permissive,AL,AL_wave_12,2021-10-24,2021-11-07,2022-01-02,FALSE,1.3673857976474126,0.9737444316580061,44,2021-10-10,0.20717966631021406,0.27777777777777785,3,11,2,174,5.407356730389022,104,132,161,4,6,8,TRUE,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,5,TRUE
permissive,AL,AL_wave_13,2022-03-20,2022-06-26,2023-10-29,FALSE,21.470422550965843,20.041132482450028,691,2022-01-02,0.1346505029478569,0.1382811532165436,8,85,14,11206,348.18566100146444,265,638,1342,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,8,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6,TRUE
permissive,AL,AL_wave_14,2023-11-05,2024-02-25,2024-04-21,FALSE,0.6832077473274155,0.6107463195805685,22,2023-10-29,0.09320802446524226,0.15261332156574126,13,25,16,227,7.050010624054351,16,28,32,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,7,TRUE
permissive,AL,AL_wave_15,2025-03-16,2025-08-03,2025-12-28,FALSE,7.016785641545332,7.699835571253285,226,2024-04-21,0.22773591577580518,0.3728813559322034,2,42,20,3891,120.80669438607472,80,114,171,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,8,TRUE
permissive,AM,AM_wave_01,2016-02-21,2016-07-03,2016-09-25,FALSE,0.07663684812058348,0.08515205346731497,3,2016-02-14,0,NA,NA,32,19,57,1.4561001142910863,2,4,5,2,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_02,2016-10-02,2016-12-04,2017-09-17,FALSE,0.20436492832155598,0.19584972297482448,8,2016-09-25,0.008515205346731499,0.10000000000000002,3,51,9,128,3.241499440157122,6,9,15,2,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_03,2017-10-22,2017-11-26,2017-12-17,FALSE,0.02521221118151481,0.016808140787676538,1,2017-09-17,0,0,5,9,5,3,0.07563663354454442,1,2,3,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_04,2018-03-11,2018-03-25,2018-04-22,FALSE,0,0.008295004192709869,0,2017-12-17,0,0,12,7,2,2,0.049770025156259216,1,2,2,1,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_05,2018-07-01,2018-07-29,2018-08-19,FALSE,0.049770025156259216,0.024885012578129608,2,2018-04-22,0,0,10,8,4,4,0.09954005031251843,1,4,4,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_06,2018-09-16,2018-09-23,2018-10-07,FALSE,0.024885012578129608,0.008295004192709869,1,2018-08-19,0,0,4,4,1,1,0.024885012578129608,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_07,2018-12-30,2019-03-17,2019-04-21,FALSE,0.12275119805169298,0.05728389242412339,5,2018-10-07,0,0,12,17,11,16,0.39280383376541755,2,2,6,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_08,2019-04-28,2019-05-26,2019-07-14,FALSE,0.12275119805169298,0.1309346112551392,5,2019-04-21,0.0081834132034462,0.14285714285714288,3,12,4,28,0.6874067090894806,16,25,27,4,6,7,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_09,2019-12-01,2019-12-15,2020-03-01,FALSE,0,0.0163668264068924,0,2019-07-14,0,0,20,14,2,4,0.09762972755600265,2,2,3,2,2,3,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_10,2020-03-29,2020-04-05,2020-04-19,FALSE,0.024264624167662726,0.008088208055887575,1,2020-03-01,0,0,4,4,1,1,0.024264624167662726,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_11,2020-05-24,2020-07-19,2020-08-09,FALSE,0.024264624167662726,0.024264624167662726,1,2020-04-19,0,0,5,12,8,5,0.12132312083831363,1,2,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_12,2020-09-20,2020-09-27,2020-10-11,FALSE,0.024264624167662726,0.008088208055887575,1,2020-08-09,0,0,6,4,1,1,0.024264624167662726,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_13,2020-12-13,2020-12-27,2021-02-07,FALSE,0,0.032126594474391555,0,2020-10-11,0,0,9,9,2,6,0.14445655626018264,4,5,6,2,3,4,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_14,2021-03-07,2021-06-06,2021-11-07,FALSE,0.16826870492952786,0.1842942958751972,7,2021-02-07,0,0,7,36,13,115,2.764414438127958,5,7,9,3,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_15,2022-01-30,2022-04-24,2022-07-03,FALSE,0.11905354337870623,0.33334992146037745,5,2021-11-07,0,0,27,23,12,121,2.881095749764691,13,21,34,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_16,2022-07-10,2022-07-24,2022-08-21,FALSE,0.047621417351482495,0.047621417351482495,2,2022-07-03,0.007936902891913749,0.16666666666666666,2,7,2,7,0.16667496073018873,6,7,7,3,4,4,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_17,2022-08-28,2022-09-04,2022-10-16,FALSE,0.047621417351482495,0.031747611567654994,2,2022-08-21,0,0,2,8,1,7,0.16667496073018873,4,7,7,2,4,4,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_18,2022-10-23,2022-11-13,2022-12-18,FALSE,0,0.023810708675741248,0,2022-10-16,0,0,2,9,3,5,0.11905354337870624,2,4,5,2,3,4,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_19,2023-01-01,2023-04-02,2023-10-29,FALSE,0.3301442187856305,0.22795672249484011,14,2022-12-18,0,0,6,44,13,188,4.4333652236927525,2,4,5,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_20,2023-11-12,2024-01-21,2024-02-25,FALSE,0.023357887923715008,0.03892981320619168,1,2023-10-29,0.007860576637753108,0.20191662868043006,2,16,10,11,0.25783213511904235,2,4,4,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_21,2024-03-10,2024-03-17,2024-05-26,FALSE,0.023357887923715008,0.023357887923715008,1,2024-02-25,0,0,5,12,1,6,0.14014732754229003,3,3,4,2,2,3,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_22,2024-06-23,2024-06-30,2024-07-14,FALSE,0.023357887923715008,0.007785962641238336,1,2024-05-26,0,0,4,4,1,1,0.023357887923715008,1,1,2,1,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_23,2024-08-04,2024-08-18,2024-10-06,FALSE,0.07007366377114502,0.038929813206191675,3,2024-07-14,0,0,3,10,2,11,0.25693676716086505,5,8,10,3,4,6,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_24,2024-10-20,2024-11-24,2024-12-22,FALSE,0.07007366377114502,0.062287701129906684,3,2024-10-06,0.007785962641238336,0.20000000000000004,2,10,5,17,0.3970840947031551,6,12,17,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_25,2024-12-29,2025-02-09,2025-05-04,FALSE,0.06941847679201484,0.19282910220004124,3,2024-12-22,0.015571925282476673,0.25000000000000006,2,19,6,80,1.8515961724398158,18,31,47,4,6,8,FALSE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AM,AM_wave_26,2025-05-11,2025-08-10,2025-12-28,FALSE,0.09255796905601979,0.10798429723202309,4,2025-05-04,0.030852656352006597,0.2857142857142857,2,34,13,82,1.8974383656484055,8,14,22,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_01,2015-11-15,2015-11-22,2016-01-03,FALSE,0.13385984873837092,0.044619949579456974,1,2015-11-08,0,NA,NA,8,1,2,0.26771969747674185,1,2,2,1,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_02,2016-02-07,2016-02-14,2016-03-06,FALSE,0.26421894238441745,0.13210947119220873,2,2016-01-03,0,0,5,5,1,3,0.3963284135766262,3,3,4,2,2,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_03,2016-03-20,2016-08-07,2016-08-28,FALSE,1.1889852407298784,1.1009122599350727,9,2016-03-06,0,0,4,24,20,100,13.210947119220872,3,9,18,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,1,FALSE
permissive,AP,AP_wave_04,2016-09-04,2016-10-02,2017-01-15,FALSE,1.5853136543065045,1.36513120231949,12,2016-08-28,0.3082554327818203,0.27999999999999997,3,20,4,80,10.558357127648641,15,39,49,4,6,8,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases,NA,NA
permissive,AP,AP_wave_05,2017-01-29,2017-05-28,2017-10-01,FALSE,1.436860433827352,1.26269553275737,11,2017-01-15,0.08708245053499103,0.06896551724137931,16,36,17,190,24.818498402472443,11,20,32,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,2,TRUE
permissive,AP,AP_wave_06,2017-10-08,2018-01-28,2018-02-18,FALSE,0.5176090602289903,0.7332795019910695,4,2017-10-01,0.17416490106998206,0.2375150274855265,3,20,16,43,5.588725612366425,9,10,10,4,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,fewer than 100 total cases,NA,NA
permissive,AP,AP_wave_07,2018-02-25,2018-04-15,2018-06-10,FALSE,1.2940226505724757,1.207754473867644,10,2018-02-18,0.2156704417620793,0.2941176470588236,2,16,7,83,10.740387999751547,14,24,44,4,6,8,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases,NA,NA
permissive,AP,AP_wave_08,2018-06-24,2018-07-29,2019-01-13,FALSE,0.905815855400733,0.6901454136386537,7,2018-06-10,0.17253635340966345,0.25000000000000006,3,30,5,64,8.280635328964738,9,19,26,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,fewer than 100 total cases,NA,NA
permissive,AP,AP_wave_09,2019-01-20,2019-03-17,2019-04-28,FALSE,0.5131705214325668,0.4276421011938057,4,2019-01-13,0.08552842023876113,0.19999999999999998,13,15,8,20,2.5658526071628343,5,7,11,4,6,7,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_10,2019-06-09,2019-06-23,2019-08-11,FALSE,0,0.08552842023876113,0,2019-04-28,0,0,6,10,2,4,0.5131705214325668,2,2,4,2,2,4,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_11,2019-10-20,2019-10-27,2019-11-10,FALSE,0.1282926303581417,0.042764210119380565,1,2019-08-11,0,0,10,4,1,1,0.1282926303581417,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_12,2019-12-22,2020-01-19,2020-03-01,FALSE,0.2546041986778404,0.1273020993389202,2,2019-11-10,0,0,6,11,4,6,0.7648031270527427,2,5,5,2,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_13,2020-11-01,2020-11-08,2020-11-22,FALSE,0.2546041986778404,0.0848680662259468,2,2020-03-01,0,0,35,4,1,2,0.2546041986778404,2,2,2,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_14,2020-12-27,2021-01-10,2021-02-07,FALSE,0.25288574242828477,0.2107381186902373,2,2020-11-22,0,0,5,7,2,6,0.7586572272848543,5,6,6,3,4,4,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_15,2021-02-14,2021-04-11,2021-05-02,FALSE,0.12644287121414238,0.2107381186902373,1,2021-02-07,0,0,4,12,8,11,1.3908715833555663,4,5,7,2,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_16,2021-05-16,2021-08-01,2021-10-10,FALSE,0.8851000984989966,1.1379858409272814,7,2021-05-02,0.04214762373804746,0.19999999999999998,3,22,11,57,7.2072436592061155,5,8,11,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,fewer than 100 total cases,NA,NA
permissive,AP,AP_wave_17,2021-12-12,2022-03-13,2022-03-27,FALSE,0.3771416933913461,0.12571389779711536,3,2021-10-10,0,0,11,16,13,9,1.1321540535910652,2,3,4,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_18,2022-04-17,2022-05-15,2022-07-24,FALSE,0.25142779559423073,0.2933324281932692,2,2022-03-27,0,0,5,15,4,16,2.011422364753846,4,8,10,2,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_19,2022-11-20,2022-11-27,2022-12-11,FALSE,0.12571389779711536,0.041904632599038455,1,2022-07-24,0,0,17,4,1,1,0.12571389779711536,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_20,2023-01-15,2023-01-22,2023-02-05,FALSE,0.12513702504242144,0.04171234168080715,1,2022-12-11,0,0,5,4,1,1,0.12513702504242144,1,1,3,1,1,3,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_21,2023-02-19,2023-02-26,2023-03-19,FALSE,0.12513702504242144,0.0834246833616143,1,2023-02-05,0,0,2,5,1,2,0.2502740500848429,2,2,2,2,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_22,2023-04-16,2023-05-14,2023-07-09,FALSE,0.12513702504242144,0.20856170840403573,1,2023-03-19,0,0,4,13,4,8,1.0010962003393715,3,6,7,2,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_23,2023-07-16,2023-07-30,2023-08-27,FALSE,0.12513702504242144,0.1668493667232286,1,2023-07-09,0,0,6,7,2,5,0.6256851252121072,4,5,5,3,4,4,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,AP,AP_wave_24,2023-09-03,2024-02-25,2024-06-30,FALSE,3.363073699891759,2.698762845592152,27,2023-08-27,0,0,2,44,25,217,27.043616380846377,5,8,10,3,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,3,TRUE
permissive,AP,AP_wave_25,2024-07-14,2024-07-28,2024-12-15,FALSE,1.3701411369929388,0.9549468530556846,11,2024-06-30,0.20759714196862708,0.21739130434782608,5,23,2,46,5.729681118334108,24,27,31,4,5,6,TRUE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,fewer than 100 total cases,NA,NA
