muni7,muni6,lon,lat
2105906,210590,-44.88205224809932,-3.9894543205699518
2105922,210592,-43.495664344694596,-6.032172649905817
2105948,210594,-44.930913729017725,-4.588602130137224
2105963,210596,-45.40303339696549,-4.929709088915027
2105989,210598,-46.92947615719498,-6.103500221438889
2106003,210600,-44.46474433351274,-4.556895719500026
2106102,210610,-45.219733943357376,-7.220603921403814
2106201,210620,-45.88980716105788,-1.3869681035331929
2106300,210630,-42.18349043310496,-3.2993551116223436
2106326,210632,-45.99395171532405,-1.9842723808738627
2106359,210635,-45.62852495336295,-4.705016000253931
2106375,210637,-45.946897297896925,-2.412540476645886
2106409,210640,-43.227366850214295,-3.62589731016643
2106508,210650,-45.001813021940706,-3.0714449080975395
2106607,210660,-43.30727669474313,-5.388669930075539
2106631,210663,-44.47769267645817,-3.7566448975945774
2106672,210667,-42.794908371254934,-3.496546004088983
2106706,210670,-44.95077854909644,-6.453991058990361
2106755,210675,-44.526849612631,-3.531420496355878
2106805,210680,-44.84326791723934,-2.05869325629046
2106904,210690,-45.32105804096215,-3.490650024077388
2107001,210700,-47.041547691201465,-5.8579961589491925
2107100,210710,-43.77675126796579,-2.9740501166904783
2107209,210720,-43.813315019931274,-3.4375587008987813
2107258,210725,-46.264533782838015,-7.144305084893661
2107308,210730,-44.03999064939175,-6.749957526883783
2107357,210735,-45.955241898546035,-2.896037747299427
2107407,210740,-45.12034672530281,-4.094624877969465
2107456,210745,-45.0088532570702,-2.975551654940092
2107506,210750,-44.124068575549124,-2.505228577405226
2107605,210760,-45.02339117480594,-2.6919905343217208
2107704,210770,-43.92399609689876,-6.403783591997549
2107803,210780,-43.46281892133321,-5.6378780842763465
2107902,210790,-43.758372966489205,-6.152669340188403
2108009,210800,-44.18059565315228,-6.632211715137654
2108058,210805,-42.61096978668833,-2.8546991631588337
2108108,210810,-45.394346680768685,-4.521949141705828
2108207,210820,-44.581376180632745,-4.618018656780777
2108256,210825,-45.43075340661958,-2.9890041115617545
2108306,210830,-45.297794006042686,-3.2515816626655836
2108405,210840,-44.895824003471326,-2.5705590707458246
2108454,210845,-44.28118441098575,-4.419842657940247
2108504,210850,-45.44015085303888,-3.6932723431615733
2108603,210860,-45.12688684494312,-2.498099611412882
2108702,210870,-45.09315624421002,-3.8515274287580255
2108801,210880,-44.17258953658657,-3.7828604461278457
2108900,210890,-44.911833872400166,-4.786842234745973
2109007,210900,-47.179913361416745,-6.368754842462037
2109056,210905,-44.63312656506759,-1.8838521240934436
2109106,210910,-44.45709007443711,-5.283062739283333
2109205,210920,-44.07788574957338,-3.0896606271132625
2109239,210923,-45.77336715931661,-2.318953915820421
2109270,210927,-45.36152669389659,-2.586651629378802
2109304,210930,-43.985267089415174,-3.3810526083124306
2109403,210940,-43.36280362337833,-2.709152286528359
2109452,210945,-44.0896774255171,-2.4375864350207626
2109502,210950,-46.65942890192763,-7.597761492213363
2109551,210955,-47.31610807669845,-5.958380614560553
2109601,210960,-44.2018803024175,-2.9563150701033996
2109700,210970,-45.556107570963725,-7.431684637028878
2109759,210975,-44.61850396868427,-5.51897041086507
2109809,210980,-45.37103258341236,-2.4189274178892237
2109908,210990,-45.43674480452911,-3.8735080967853475
2110005,211000,-45.93153132906179,-4.2698319728885465
2110039,211003,-45.77228192190937,-2.539928653384358
2110104,211010,-42.88004636068087,-3.3452072982771406
2110203,211020,-44.328720068298765,-3.1595412783358316
2110237,211023,-42.6146967254791,-3.197225672271022
2110278,211027,-43.184096135705346,-2.6232084120199617
2110302,211030,-44.48116191728719,-4.826402786730731
2110401,211040,-43.61845610088455,-3.3753183861914335
2110500,211050,-44.9992682743658,-2.7980717607391354
2110609,211060,-42.40605577937069,-3.311984021980632
2110658,211065,-44.61736631847696,-6.833213509686299
2110708,211070,-44.33654670149543,-5.638213335284343
2110807,211080,-44.88344420395633,-7.091818797398963
2110856,211085,-47.353723662908784,-5.158489603172667
2110906,211090,-43.113951112599246,-6.208641126320687
2111003,211100,-44.76460366671237,-3.0060263693538607
2111029,211102,-46.37904118066824,-3.510845637866389
2111052,211105,-46.900402820575714,-6.463372037317314
2111078,211107,-43.76662933134333,-5.040167886250338
2111102,211110,-43.63811631854783,-6.559386869556835
2111201,211120,-44.130521255474335,-2.5742555823871314
2111250,211125,-44.568355852167066,-5.039812120666018
2111300,211130,-44.28090221516991,-2.633687171881327
2111409,211140,-44.62313661983802,-4.3773819129649905
2111508,211150,-44.52765441659126,-3.9902123163207412
2111532,211153,-48.368942899755254,-5.1335233726444045
2111573,211157,-46.70740358485698,-6.8195512118603006
2111607,211160,-45.69094646268409,-7.013814459334577
2111631,211163,-45.146177731594065,-5.0896868279103264
2111672,211167,-45.03474898088382,-5.018790441328972
2111706,211170,-44.941538240090544,-2.8772117613602197
2111722,211172,-45.2592179338944,-3.9386170377583434
2111748,211174,-43.98465104454937,-5.261049403990939
2111763,211176,-47.144324358381795,-5.388547670638395
2111789,211178,-45.01732283791126,-1.873316856035205
2111805,211180,-46.595585660534525,-6.227703360736082
2111904,211190,-44.33894735589432,-6.509849746560267
2111953,211195,-43.48520336285966,-6.406763063302081
2112001,211200,-45.88613439269964,-8.331849300878387
2112100,211210,-43.81347351226056,-4.1530321699152495
2112209,211220,-42.98106846388246,-5.185570635024515
2112233,211223,-44.68177698718832,-4.539298737102791
2112274,211227,-45.58129146557315,-3.7580644933672223
2112308,211230,-44.73061955274138,-5.610341148787204
2112407,211240,-45.46308773841317,-1.765259687306575
2112456,211245,-45.43757197353929,-2.158970963900756
2112506,211250,-42.39060647637365,-2.9231267244312797
2112605,211260,-43.28094601441637,-3.260237801875141
2112704,211270,-43.85380982496338,-3.710861316268922
2112803,211280,-45.002517049603746,-3.1563099772757
2112852,211285,-48.08049877697535,-5.0747838223930195
2112902,211290,-44.92213943832976,-3.568084013726294
2113009,211300,-45.312503879706185,-4.243708792446429
2114007,211400,-45.91262360554042,-3.2599060858255706
2200053,220005,-41.00165188129507,-8.305955104459946
2200103,220010,-42.68237273783202,-5.768186630403415
2200202,220020,-42.62811997651604,-5.914074909208425
2200251,220025,-40.91973843780547,-6.9293270728876575
2200277,220027,-40.797502327310205,-7.200514921851629
2200301,220030,-42.15469426895727,-5.3794200188550265
2200400,220040,-42.46971060677752,-5.014795481475208
2200459,220045,-43.96834240533934,-8.456041816670739
2200509,220050,-42.78783705769983,-6.370307812105007
2200608,220060,-42.75039389018253,-6.1069420223233335
2200707,220070,-43.041962086866185,-9.214092478562673
2200806,220080,-44.20271253310461,-7.219375581759695
2200905,220090,-41.83029037135655,-6.124478450864506
2200954,220095,-41.53429557262883,-7.250346284365333
2201002,220100,-42.520306384989546,-6.618079427365742
2201051,220105,-41.068769371877735,-5.879957958654321
2201101,220110,-43.942362039894796,-10.179681238407108
2201150,220115,-45.160865042396594,-8.505438777503997
2201176,220117,-42.10650599465179,-6.529592999121352
2201200,220120,-42.36806937424203,-4.189928114883767
2201309,220130,-45.71034845437063,-10.00342008811134
2201408,220140,-42.5027588297697,-5.8018654047713625
2201507,220150,-42.05786211806905,-4.017568579228383
2201556,220155,-41.855726000986486,-7.996149961987682
2201572,220157,-40.98241954565772,-7.38997408798271
2201606,220160,-42.399944410630454,-5.4993864348680965
2201705,220170,-43.87720440827947,-7.744947486104433
2201739,220173,-40.75119495478952,-8.113514610787137
2201770,220177,-42.10595149243985,-4.354199519929859
2201804,220180,-41.30419402639234,-6.905988953531004
2201903,220190,-44.54033920966061,-9.245913225072073
2201919,220191,-41.630633030710364,-3.157405971118283
2201929,220192,-42.87580917677542,-9.171351893088941
2201945,220194,-42.11151143275542,-4.540183185390157
2201960,220196,-41.63661945853748,-4.120846491105749
2201988,220198,-42.790891876087585,-8.382341837238354
2202000,220200,-41.80418890777691,-3.2392436627968233
2202026,220202,-41.199915541756354,-5.162286174891679
2202059,220205,-42.333685476764686,-4.432028491548143
2202075,220207,-42.459306780083075,-6.781856183374346
2202083,220208,-41.36160340913487,-2.992705117628403
2202091,220209,-40.622805759085644,-7.307995880907968
2202109,220210,-41.871381973952424,-7.656536554053116
2202117,220211,-41.82147880270853,-8.28280582987155
2202133,220213,-41.06532265799336,-7.183173401426536
2202174,220217,-42.546056886039125,-3.881031082906938
2202208,220220,-42.14501233490381,-4.876979675443113
2202251,220225,-43.558611047253294,-7.55767246555783
2202307,220230,-43.33747586564986,-8.342518856065526
2202406,220240,-41.90106728935818,-4.522730014157699
2202455,220245,-41.90125110760607,-8.529251854714692
2202505,220250,-43.34673468637631,-9.08900757874387
2202539,220253,-41.82427904273094,-3.5648096777402354
2202554,220255,-40.955833830018044,-7.703614204101146
2202604,220260,-41.567006651635516,-5.326567431471294
2202653,220265,-41.850578934202645,-3.3918979476398423
2202703,220270,-41.54229658581853,-3.453670712311327
2202711,220271,-41.95764030998592,-4.61682338355729
2202729,220272,-41.420840677596004,-3.630338056794982
2202737,220273,-42.284261775356846,-5.099880477697352
2202752,220275,-43.696238964097255,-8.181342163025814
2202778,220277,-42.18700324551856,-7.293848529165748
2202802,220280,-41.580878299608884,-7.914555016300223
2202851,220285,-42.33429117609454,-8.897255201846615
2202901,220290,-45.1396535504958,-10.39160486163811
2203008,220300,-45.11367496844166,-10.741896631783614
2203107,220310,-43.96147046393719,-8.782190702329876
2203206,220320,-44.30652455361783,-9.940645959502932
2203230,220323,-44.67333355234677,-8.822486602713667
2203255,220325,-42.84668699631849,-5.616093589664525
2203271,220327,-40.77095165502828,-7.8877071655202515
2203305,220330,-42.67164556958761,-5.339292095279471
2203354,220335,-42.460087559552335,-9.329754067992022
2203404,220340,-41.698270202461465,-6.960050751309297
2203420,220342,-41.309896262200816,-4.255220331696893
2203453,220345,-41.92249267777227,-8.91784066314793
2203503,220350,-42.193507214586425,-6.184828056614583
2203602,220360,-43.65935943939506,-7.970216288916779
2203701,220370,-42.18967416397283,-3.823372816774743
2203750,220375,-42.78397458998767,-9.475701460692655
2203800,220380,-42.86083441298039,-7.672947476951816
2203859,220385,-41.804367749055764,-7.473123586253143
2203909,220390,-43.0793788554643,-7.005772108389422
2204006,220400,-42.23398415267008,-6.423008825986833
2204105,220410,-42.72150720799089,-6.669145220798712
2204154,220415,-40.783916687071056,-7.320828508601878
2204204,220420,-41.14711072908264,-7.0128705105791465
2204303,220430,-40.583737874344784,-7.077184951771653
2204352,220435,-41.33289319366186,-7.187691359796617
2204402,220440,-45.40780420376867,-9.621828816598878
2204501,220450,-43.70468748304053,-6.842381263356011
2204550,220455,-43.67085478509689,-9.063270035424168
2204600,220460,-42.49810097026255,-6.03567136204363
2204659,220465,-41.81416215529235,-2.828860201204329
2204709,220470,-41.68602384517789,-6.6727403077583265
2204808,220480,-41.79102890298487,-6.818991974259083
2204907,220490,-41.64981324121952,-7.650297135626942
2205003,220500,-41.481485343161616,-7.41011252472712
2205102,220510,-43.13369355008688,-7.5049976611012195
2205151,220515,-41.25249598164432,-7.896742564154728
2205201,220520,-41.20665110078267,-7.391452832351235
2205250,220525,-42.52701784762316,-6.145852470833242
2205276,220527,-41.91833734808643,-4.841496372160182
2205300,220530,-43.50157631037624,-7.114966017481704
2205359,220535,-42.48165779599949,-8.541689166148842
2205409,220540,-42.082508066688796,-3.5396126216867096
2205458,220545,-42.42614600617524,-3.545717923491309
2205508,220550,-42.524929714215595,-4.71392041387968
2205516,220551,-41.589555808754824,-4.9582945188901215
2205524,220552,-44.17454269413328,-10.425328727364054
2205532,220553,-43.16563864223095,-9.014365825855112
2205540,220554,-42.627365823298284,-5.820104013546652
2205557,220555,-42.56485915069391,-4.489837857845098
2205565,220556,-41.599962229995896,-8.56873023104923
2205573,220557,-41.581422381183565,-4.36396873180218
2205581,220558,-42.607622574059825,-5.461296638813293
2205599,220559,-41.48639620534433,-6.490072154744684
2205607,220560,-43.92781005494746,-7.295762674981111
2205706,220570,-41.481695318648875,-3.082152771602981
2205805,220580,-42.36392361070545,-3.6067728713658243
2205854,220585,-42.529243684212474,-3.564965302762026
2205904,220590,-44.0076351963235,-8.206304282684961
2205953,220595,-40.7361423732663,-7.429492825542638
2206001,220600,-43.89454120035325,-7.076326866851842
2206050,220605,-41.09544544582914,-7.535768802962087
2206100,220610,-42.58436137873174,-3.7073853727044694
2206209,220620,-42.77356132093293,-4.240510333491036
2206308,220630,-42.701319036089046,-5.700955349104154
2206357,220635,-41.489974158558844,-4.698777822270956
2206407,220640,-42.609662166353246,-5.610994753921783
2206506,220650,-41.03802594193531,-6.918507533550884
2206605,220660,-45.030389965835084,-9.604220462122136
2206654,220665,-43.92214365723312,-9.811040189230493
2206670,220667,-42.26347397485795,-3.705618230796088
2206696,220669,-42.01239069145481,-3.356685983726516
2206704,220670,-42.74559855504235,-7.052225170686945
2206720,220672,-42.86784151058783,-5.445546735131322
2206753,220675,-42.188900760388485,-4.643589151144752
2206803,220680,-42.60614808612994,-4.026155229802013
2206902,220690,-41.976872706903585,-6.50105244010813
2206951,220695,-41.92272904614559,-5.278552342200309
2207009,220700,-42.16496425565556,-6.966324725607534
2207108,220710,-42.55212671210262,-5.857699632547498
2207207,220720,-40.88102831107135,-7.377798767308798
2207306,220730,-42.285187177452535,-7.812739927666617
2207355,220735,-42.83349634410267,-7.903955422391612
2207405,220740,-44.46463116390541,-8.556800353279977
2207504,220750,-42.95580222938895,-5.88322773451964
2207553,220755,-41.68564192811491,-7.131523735808238
2207603,220760,-44.568438597741974,-10.315641011567159
2207702,220770,-41.75344223790915,-2.9591542432916165
2207751,220775,-42.41329771092282,-5.872948133458604
2207777,220777,-41.296123447506396,-7.673835141410984
2207793,220779,-42.47093933745925,-5.245038942987546
2207801,220780,-41.14498078778462,-8.11039631629593
2207850,220785,-43.337219539383355,-7.925305249422088
2207900,220790,-41.39703150889763,-4.495397251785321
2207934,220793,-42.26535048727592,-8.0731696044781
2207959,220795,-42.023706109542744,-8.119471083999242
2208007,220800,-41.52231495763675,-7.058913470972198
2208106,220810,-41.16642631761495,-6.344721090959604
2208205,220820,-40.71812659450702,-6.7902763751557496
2208304,220830,-41.614499542339786,-3.8535664007751906
2208403,220840,-41.77135231782096,-4.330950462222214
2208502,220850,-42.707631726334974,-3.9499596699217014
2208551,220855,-44.057198914282786,-6.956322531046915
2208601,220860,-42.16661821791429,-5.725258116571441
2208650,220865,-41.35118604254513,-8.51598974471419
2208700,220870,-44.45492332664455,-9.524403487975151
2208809,220880,-42.49046911604,-6.3524557427306885
2208858,220885,-44.81283066773668,-9.930508982238761
2208874,220887,-42.61360399943421,-7.9276660806922745
2208908,220890,-45.34537142879647,-7.97400718416751
2209005,220900,-43.15221077186075,-7.771044843796876
2209104,220910,-41.77449540861275,-7.237044830751949
