state,wave_id,onset_week,peak_week,end_week,wave_end_censored,wave_order,is_recurrence,peak_incidence_raw,peak_incidence_smooth,peak_cases,preceding_trough_week,preceding_trough_incidence,trough_ratio,trough_duration_weeks,duration_weeks,weeks_onset_to_peak,total_cases,cumulative_incidence_per_100k,first4_cases,first6_cases,first8_cases,first4_nonzero_weeks,first6_nonzero_weeks,first8_nonzero_weeks,candidate_wave,major_epidemic_primary,major_epidemic_abs50,major_epidemic_abs100,major_epidemic_abs200,major_epidemic_inc2,major_epidemic_inc5,major_epidemic_inc10,re4_prefit_eligible,re6_prefit_eligible,re8_prefit_eligible,early_peak_flag,reporting_anomaly_flag,wave_definition_stable,major_wave_definition_stable,reason_not_major,reason_re6_not_eligible
RO,RO_wave_03,5/22/2016,7/3/2016,8/14/2016,FALSE,NA,NA,0.119041667,0.079361111,2,4/3/2016,0.019840278,0.25,7,13,6,11,0.654729168,3,4,8,3,4,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RO,RO_wave_04,9/4/2016,9/18/2016,11/6/2016,FALSE,NA,NA,0.297604167,0.158722223,5,8/14/2016,0.019840278,0.25,3,10,2,17,1.011854169,8,12,16,3,5,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RO,RO_wave_05,11/27/2016,2/12/2017,4/9/2017,FALSE,NA,NA,0.650284233,0.472933988,11,11/6/2016,0.019840278,0.125,4,20,11,84,4.971868148,10,18,30,3,5,7,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RO,RO_wave_06,4/30/2017,7/9/2017,11/5/2017,FALSE,NA,NA,0.295583742,0.157644663,5,4/9/2017,0.019705583,0.125,5,28,10,39,2.305553191,5,8,11,3,4,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RO,RO_wave_07,11/12/2017,12/3/2017,9/30/2018,FALSE,NA,NA,0.236466994,0.157644663,4,11/5/2017,0,0,3,47,3,68,3.999856545,7,9,12,3,4,6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RO,RO_wave_08,10/21/2018,10/28/2018,11/11/2018,FALSE,NA,NA,0.058758135,0.019586045,1,9/30/2018,0,0,3,4,1,1,0.058758135,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RO,RO_wave_09,1/27/2019,3/17/2019,5/26/2019,FALSE,NA,NA,0.467136918,0.44767288,8,11/11/2018,0,0,7,18,7,61,3.561918998,13,18,35,4,6,8,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RO,RO_wave_10,7/7/2019,7/21/2019,8/18/2019,FALSE,NA,NA,0.058392115,0.038928076,1,5/26/2019,0,0,6,7,2,3,0.175176344,2,3,3,2,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RO,RO_wave_11,10/13/2019,2/2/2020,6/28/2020,FALSE,NA,NA,0.17413988,0.348279759,3,8/18/2019,0,0,8,38,16,53,3.078889624,2,2,5,1,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RO,RO_wave_12,7/19/2020,8/2/2020,10/11/2020,FALSE,NA,NA,0.058046627,0.058046627,1,6/28/2020,0,0,3,13,2,6,0.348279759,3,3,3,3,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RO,RO_wave_13,11/15/2020,11/29/2020,12/20/2020,FALSE,NA,NA,0,0.077395502,0,10/11/2020,0,0,5,6,2,4,0.232186506,4,4,5,2,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RO,RO_wave_14,12/27/2020,6/6/2021,10/31/2021,FALSE,NA,NA,0.173448303,0.250536437,3,12/20/2020,0,0,4,45,23,69,3.989310959,4,8,11,3,5,6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RO,RO_wave_15,11/7/2021,4/24/2022,5/29/2022,FALSE,NA,NA,0.230594334,0.230594334,4,10/31/2021,0,0,26,30,24,37,2.133332623,2,2,2,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RO,RO_wave_16,6/5/2022,7/24/2022,9/4/2022,FALSE,NA,NA,0.17294575,0.134513361,3,5/29/2022,0.019216194,0.142857143,3,14,7,20,1.152971669,7,9,14,3,5,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RO,RO_wave_17,9/18/2022,2/12/2023,4/16/2023,FALSE,NA,NA,0.229851372,0.134079967,4,9/4/2022,0.019216194,0.143318908,5,31,21,31,1.783019799,5,6,6,2,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RO,RO_wave_18,10/22/2023,10/29/2023,11/12/2023,FALSE,NA,NA,0.057462843,0.019154281,1,4/16/2023,0,0,27,4,1,1,0.057462843,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RO,RO_wave_19,12/31/2023,3/3/2024,6/2/2024,FALSE,1,FALSE,1.03079382,0.839906076,18,11/12/2023,0,0,4,23,9,146,8.361079727,11,26,52,4,6,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,fewer than 30 raw cases
RO,RO_wave_20,6/9/2024,7/28/2024,9/15/2024,FALSE,NA,NA,0.17179897,0.133621421,3,6/2/2024,0,0,3,15,7,21,1.20259279,4,6,12,3,4,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RO,RO_wave_21,9/22/2024,10/27/2024,12/15/2024,FALSE,NA,NA,0.057266323,0.095443872,1,9/15/2024,0,0,3,13,5,9,0.51539691,2,5,8,2,4,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RO,RO_wave_22,1/12/2025,5/4/2025,12/28/2025,FALSE,2,TRUE,13.35654556,14.8596326,234,12/15/2024,0,0,6,51,16,4182,238.7054425,123,302,556,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RR,RR_wave_01,11/8/2015,11/15/2015,11/29/2015,FALSE,NA,NA,0.187132752,0.062377584,1,11/1/2015,0,NA,NA,4,1,1,0.187132752,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RR,RR_wave_02,3/6/2016,3/13/2016,3/27/2016,FALSE,NA,NA,0.364808394,0.121602798,2,11/29/2015,0,0,14,4,1,2,0.364808394,2,2,3,1,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RR,RR_wave_03,1/29/2017,7/23/2017,1/21/2018,FALSE,1,FALSE,64.18291777,53.36756422,362,3/27/2016,0,0,3,52,25,3910,693.2322578,109,191,263,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RR,RR_wave_04,4/1/2018,10/7/2018,12/30/2018,FALSE,NA,NA,0.510640905,0.34042727,3,1/21/2018,0.056737878,0.166666667,4,40,27,24,4.085127243,2,5,6,2,4,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RR,RR_wave_05,3/3/2019,3/10/2019,3/24/2019,FALSE,NA,NA,0.161779575,0.053926525,1,12/30/2018,0,0,9,4,1,1,0.161779575,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RR,RR_wave_06,5/5/2019,9/8/2019,12/8/2019,FALSE,NA,NA,0.161779575,0.2157061,1,3/24/2019,0,0,6,32,18,21,3.397371082,2,4,4,2,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RR,RR_wave_07,1/5/2020,1/12/2020,1/26/2020,FALSE,NA,NA,0.156012325,0.052004108,1,12/8/2019,0,0,4,4,1,1,0.156012325,1,1,2,1,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RR,RR_wave_08,2/16/2020,2/23/2020,3/15/2020,FALSE,NA,NA,0.156012325,0.104008217,1,1/26/2020,0,0,3,5,1,2,0.31202465,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RR,RR_wave_09,5/31/2020,6/7/2020,6/21/2020,FALSE,NA,NA,0.156012325,0.052004108,1,3/15/2020,0,0,11,4,1,1,0.156012325,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RR,RR_wave_10,9/13/2020,10/4/2020,10/25/2020,FALSE,NA,NA,0.156012325,0.104008217,1,6/21/2020,0,0,12,7,3,3,0.468036975,2,3,3,2,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RR,RR_wave_11,1/10/2021,1/24/2021,2/14/2021,FALSE,NA,NA,0,0.203571043,0,10/25/2020,0,0,11,6,2,4,0.61071313,4,4,4,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RR,RR_wave_12,2/28/2021,7/4/2021,11/14/2021,FALSE,NA,NA,0.305356565,0.508927608,2,2/14/2021,0,0,4,38,18,46,7.023200992,2,3,8,2,3,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases,too few nonzero raw incidence weeks; fewer than 30 raw cases
RR,RR_wave_13,12/26/2021,1/2/2022,1/16/2022,FALSE,NA,NA,0.148499266,0.049499755,1,11/14/2021,0,0,6,4,1,1,0.148499266,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RR,RR_wave_14,3/13/2022,8/7/2022,10/23/2022,FALSE,NA,NA,1.930490463,2.524487529,13,1/16/2022,0,0,6,33,21,92,13.66193251,4,4,6,3,3,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases,too few nonzero raw incidence weeks; fewer than 30 raw cases
RR,RR_wave_15,11/27/2022,12/4/2022,12/18/2022,FALSE,NA,NA,0.148499266,0.049499755,1,10/23/2022,0,0,5,4,1,1,0.148499266,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RR,RR_wave_16,1/22/2023,2/19/2023,9/3/2023,FALSE,NA,NA,0.143829016,0.383544043,1,12/18/2022,0,0,5,33,4,25,3.595725402,5,9,10,2,4,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RR,RR_wave_17,1/21/2024,2/4/2024,5/19/2024,FALSE,NA,NA,0,0.04650343,0,9/3/2023,0,0,20,18,2,5,0.697551455,1,2,2,1,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RR,RR_wave_18,6/9/2024,2/2/2025,2/23/2025,FALSE,NA,NA,0.406079278,0.180479679,3,5/19/2024,0,0,3,38,34,20,2.76945316,1,2,2,1,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RR,RR_wave_19,3/9/2025,6/1/2025,6/29/2025,FALSE,NA,NA,0.135359759,0.225599599,1,2/23/2025,0,0,4,17,12,9,1.218237833,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RR,RR_wave_20,7/13/2025,8/24/2025,10/5/2025,FALSE,NA,NA,0.270719518,0.180479679,2,6/29/2025,0,0,4,13,6,9,1.218237833,3,4,7,2,3,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RR,RR_wave_21,10/26/2025,11/30/2025,NA,TRUE,NA,NA,0.541439037,0.315839438,4,10/5/2025,0,0,4,10,5,13,1.759676869,4,9,11,3,5,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RS,RS_wave_01,1/10/2016,4/24/2016,6/26/2016,FALSE,NA,NA,0.036004326,0.024002884,4,1/3/2016,0,NA,NA,25,15,27,0.243029202,4,7,7,2,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RS,RS_wave_02,7/10/2016,4/16/2017,6/18/2017,FALSE,NA,NA,0.026927386,0.023935454,3,6/26/2016,0.003000361,0.125352145,3,50,40,30,0.269627867,6,6,7,4,4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RS,RS_wave_03,7/16/2017,7/30/2017,8/20/2017,FALSE,NA,NA,0,0.005983864,0,6/18/2017,0,0,4,6,2,2,0.017951591,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RS,RS_wave_04,1/7/2018,1/14/2018,1/28/2018,FALSE,NA,NA,0.008954531,0.002984844,1,8/20/2017,0,0,20,4,1,1,0.008954531,1,1,2,1,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RS,RS_wave_05,2/18/2018,4/29/2018,6/3/2018,FALSE,NA,NA,0.053727185,0.026863592,6,1/28/2018,0,0,3,16,10,16,0.143272492,2,2,6,2,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RS,RS_wave_06,7/22/2018,7/29/2018,8/12/2018,FALSE,NA,NA,0.017909062,0.005969687,2,6/3/2018,0,0,7,4,1,2,0.017909062,2,2,2,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RS,RS_wave_07,1/20/2019,1/27/2019,2/10/2019,FALSE,NA,NA,0.008933081,0.002977694,1,8/12/2018,0,0,23,4,1,1,0.008933081,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RS,RS_wave_08,3/10/2019,5/5/2019,6/30/2019,FALSE,NA,NA,0.008933081,0.014888468,1,2/10/2019,0,0,4,17,8,13,0.116130054,3,4,6,2,3,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RS,RS_wave_09,7/21/2019,7/28/2019,8/11/2019,FALSE,NA,NA,0.008933081,0.002977694,1,6/30/2019,0,0,3,4,1,1,0.008933081,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RS,RS_wave_10,12/22/2019,2/16/2020,3/29/2020,FALSE,NA,NA,0,0.011883238,0,8/11/2019,0,0,19,15,8,8,0.071320083,2,2,4,2,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RS,RS_wave_11,4/26/2020,5/3/2020,5/17/2020,FALSE,NA,NA,0.008912429,0.00297081,1,3/29/2020,0,0,4,4,1,1,0.008912429,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RS,RS_wave_12,6/21/2020,7/5/2020,7/26/2020,FALSE,NA,NA,0,0.008912429,0,5/17/2020,0,0,5,6,2,3,0.026737286,3,3,3,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RS,RS_wave_13,2/21/2021,3/21/2021,8/29/2021,FALSE,NA,NA,0.285007137,0.299851259,32,7/26/2020,0,0,27,28,4,261,2.324589463,69,129,185,4,6,8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,cumulative incidence below 5/100k,NA
RS,RS_wave_14,10/31/2021,11/7/2021,11/21/2021,FALSE,NA,NA,0.008906473,0.002968824,1,8/29/2021,0,0,9,4,1,1,0.008906473,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RS,RS_wave_15,12/26/2021,4/10/2022,5/22/2022,FALSE,NA,NA,0.026736762,0.041590519,3,11/21/2021,0,0,5,22,15,53,0.472349464,5,9,14,3,5,7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
RS,RS_wave_16,6/19/2022,3/26/2023,7/16/2023,FALSE,NA,NA,0.053465014,0.029702786,6,5/22/2022,0.005941503,0.200031835,4,57,40,54,0.481200729,6,6,8,3,3,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RS,RS_wave_17,7/23/2023,2/4/2024,4/7/2024,FALSE,NA,NA,0.008904787,0.011873049,1,7/16/2023,0,0,4,38,28,15,0.133620194,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RS,RS_wave_18,5/5/2024,5/12/2024,6/23/2024,FALSE,NA,NA,0.008904787,0.002968262,1,4/7/2024,0,0,4,8,1,2,0.017809574,1,2,2,1,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RS,RS_wave_19,7/14/2024,7/21/2024,8/4/2024,FALSE,NA,NA,0.008904787,0.002968262,1,6/23/2024,0,0,3,4,1,1,0.008904787,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RS,RS_wave_20,1/26/2025,3/23/2025,12/28/2025,FALSE,NA,NA,0.320476784,0.418400246,36,8/4/2024,0,0,21,49,8,385,3.427321162,18,66,140,4,6,8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,cumulative incidence below 5/100k,NA
