state,week_start,reported_cases,population,weekly_incidence_per_100k
RS,2020-12-27,0,11220286,0
RS,2021-01-03,0,11227789,0
RS,2021-01-10,0,11227789,0
RS,2021-01-17,0,11227789,0
RS,2021-01-24,0,11227789,0
RS,2021-01-31,0,11227789,0
RS,2021-02-07,2,11227789,0.01781294607513554
RS,2021-02-14,2,11227789,0.01781294607513554
RS,2021-02-21,1,11227789,0.00890647303756777
RS,2021-02-28,8,11227789,0.07125178430054216
RS,2021-03-07,19,11227789,0.16922298771378763
RS,2021-03-14,41,11227789,0.3651653945402786
RS,2021-03-21,32,11227789,0.28500713720216864
RS,2021-03-28,28,11227789,0.24938124505189757
RS,2021-04-04,31,11227789,0.2761006641646009
RS,2021-04-11,25,11227789,0.22266182593919429
RS,2021-04-18,26,11227789,0.23156829897676204
RS,2021-04-25,17,11227789,0.1514100416386521
RS,2021-05-02,14,11227789,0.12469062252594879
RS,2021-05-09,1,11227789,0.00890647303756777
RS,2021-05-16,3,11227789,0.026719419112703313
RS,2021-05-23,2,11227789,0.01781294607513554
RS,2021-05-30,2,11227789,0.01781294607513554
RS,2021-06-06,3,11227789,0.026719419112703313
RS,2021-06-13,0,11227789,0
RS,2021-06-20,1,11227789,0.00890647303756777
RS,2021-06-27,2,11227789,0.01781294607513554
RS,2021-07-04,1,11227789,0.00890647303756777
RS,2021-07-11,0,11227789,0
RS,2021-07-18,0,11227789,0
RS,2021-07-25,2,11227789,0.01781294607513554
RS,2021-08-01,1,11227789,0.00890647303756777
RS,2021-08-08,0,11227789,0
RS,2021-08-15,1,11227789,0.00890647303756777
RS,2021-08-22,0,11227789,0
RS,2021-08-29,0,11227789,0
RS,2021-09-05,0,11227789,0
RS,2021-09-12,0,11227789,0
RS,2021-09-19,0,11227789,0
RS,2021-09-26,0,11227789,0
RS,2021-10-03,0,11227789,0
RS,2021-10-10,0,11227789,0
RS,2021-10-17,0,11227789,0
RS,2021-10-24,0,11227789,0
RS,2021-10-31,0,11227789,0
RS,2021-11-07,1,11227789,0.00890647303756777
RS,2021-11-14,0,11227789,0
RS,2021-11-21,0,11227789,0
RS,2021-11-28,0,11227789,0
RS,2021-12-05,0,11227789,0
RS,2021-12-12,0,11227789,0
RS,2021-12-19,0,11227789,0
RS,2021-12-26,0,11227789,0
RS,2022-01-02,1,11220506,0.00891225404629702
RS,2022-01-09,2,11220506,0.01782450809259404
RS,2022-01-16,2,11220506,0.01782450809259404
RS,2022-01-23,3,11220506,0.026736762138891063
RS,2022-01-30,1,11220506,0.00891225404629702
RS,2022-02-06,2,11220506,0.01782450809259404
RS,2022-02-13,3,11220506,0.026736762138891063
RS,2022-02-20,2,11220506,0.01782450809259404
RS,2022-02-27,1,11220506,0.00891225404629702
RS,2022-03-06,2,11220506,0.01782450809259404
RS,2022-03-13,2,11220506,0.01782450809259404
RS,2022-03-20,1,11220506,0.00891225404629702
RS,2022-03-27,5,11220506,0.0445612702314851
RS,2022-04-03,5,11220506,0.0445612702314851
RS,2022-04-10,3,11220506,0.026736762138891063
RS,2022-04-17,6,11220506,0.053473524277782125
RS,2022-04-24,3,11220506,0.026736762138891063
RS,2022-05-01,3,11220506,0.026736762138891063
RS,2022-05-08,6,11220506,0.053473524277782125
RS,2022-05-15,0,11220506,0
RS,2022-05-22,0,11220506,0
RS,2022-05-29,2,11220506,0.01782450809259404
RS,2022-06-05,0,11220506,0
RS,2022-06-12,0,11220506,0
RS,2022-06-19,2,11220506,0.01782450809259404
RS,2022-06-26,2,11220506,0.01782450809259404
RS,2022-07-03,0,11220506,0
RS,2022-07-10,2,11220506,0.01782450809259404
RS,2022-07-17,0,11220506,0
RS,2022-07-24,0,11220506,0
RS,2022-07-31,0,11220506,0
RS,2022-08-07,2,11220506,0.01782450809259404
RS,2022-08-14,0,11220506,0
RS,2022-08-21,0,11220506,0
RS,2022-08-28,1,11220506,0.00891225404629702
RS,2022-09-04,0,11220506,0
RS,2022-09-11,0,11220506,0
RS,2022-09-18,0,11220506,0
RS,2022-09-25,0,11220506,0
RS,2022-10-02,0,11220506,0
RS,2022-10-09,0,11220506,0
RS,2022-10-16,0,11220506,0
RS,2022-10-23,0,11220506,0
RS,2022-10-30,0,11220506,0
RS,2022-11-06,0,11220506,0
RS,2022-11-13,0,11220506,0
RS,2022-11-20,0,11220506,0
RS,2022-11-27,0,11220506,0
RS,2022-12-04,1,11220506,0.00891225404629702
RS,2022-12-11,1,11220506,0.00891225404629702
RS,2022-12-18,0,11220506,0
RS,2022-12-25,0,11220506,0
RS,2023-01-01,1,11222292,0.008910835683120703
RS,2023-01-08,0,11222292,0
RS,2023-01-15,3,11222292,0.02673250704936211
RS,2023-01-22,0,11222292,0
RS,2023-01-29,1,11222292,0.008910835683120703
RS,2023-02-05,0,11222292,0
RS,2023-02-12,1,11222292,0.008910835683120703
RS,2023-02-19,1,11222292,0.008910835683120703
RS,2023-02-26,2,11222292,0.017821671366241406
RS,2023-03-05,1,11222292,0.008910835683120703
RS,2023-03-12,0,11222292,0
RS,2023-03-19,3,11222292,0.02673250704936211
RS,2023-03-26,6,11222292,0.05346501409872422
RS,2023-04-02,1,11222292,0.008910835683120703
RS,2023-04-09,2,11222292,0.017821671366241406
RS,2023-04-16,5,11222292,0.04455417841560352
RS,2023-04-23,3,11222292,0.02673250704936211
RS,2023-04-30,1,11222292,0.008910835683120703
RS,2023-05-07,2,11222292,0.017821671366241406
RS,2023-05-14,2,11222292,0.017821671366241406
RS,2023-05-21,1,11222292,0.008910835683120703
RS,2023-05-28,5,11222292,0.04455417841560352
RS,2023-06-04,0,11222292,0
RS,2023-06-11,0,11222292,0
RS,2023-06-18,1,11222292,0.008910835683120703
RS,2023-06-25,0,11222292,0
RS,2023-07-02,1,11222292,0.008910835683120703
RS,2023-07-09,0,11222292,0
RS,2023-07-16,0,11222292,0
RS,2023-07-23,0,11222292,0
RS,2023-07-30,1,11222292,0.008910835683120703
RS,2023-08-06,1,11222292,0.008910835683120703
RS,2023-08-13,0,11222292,0
RS,2023-08-20,0,11222292,0
RS,2023-08-27,0,11222292,0
RS,2023-09-03,0,11222292,0
RS,2023-09-10,0,11222292,0
RS,2023-09-17,0,11222292,0
RS,2023-09-24,0,11222292,0
RS,2023-10-01,0,11222292,0
RS,2023-10-08,0,11222292,0
RS,2023-10-15,0,11222292,0
RS,2023-10-22,2,11222292,0.017821671366241406
RS,2023-10-29,1,11222292,0.008910835683120703
RS,2023-11-05,0,11222292,0
RS,2023-11-12,1,11222292,0.008910835683120703
RS,2023-11-19,0,11222292,0
RS,2023-11-26,0,11222292,0
RS,2023-12-03,0,11222292,0
RS,2023-12-10,0,11222292,0
RS,2023-12-17,1,11222292,0.008910835683120703
RS,2023-12-24,0,11222292,0
RS,2023-12-31,1,11222292,0.008910835683120703
RS,2024-01-07,0,11229915,0
RS,2024-01-14,1,11229915,0.00890478690177085
RS,2024-01-21,0,11229915,0
RS,2024-01-28,2,11229915,0.0178095738035417
RS,2024-02-04,1,11229915,0.00890478690177085
RS,2024-02-11,1,11229915,0.00890478690177085
RS,2024-02-18,0,11229915,0
RS,2024-02-25,0,11229915,0
RS,2024-03-03,0,11229915,0
RS,2024-03-10,1,11229915,0.00890478690177085
RS,2024-03-17,0,11229915,0
RS,2024-03-24,1,11229915,0.00890478690177085
RS,2024-03-31,0,11229915,0
RS,2024-04-07,0,11229915,0
RS,2024-04-14,0,11229915,0
RS,2024-04-21,0,11229915,0
RS,2024-04-28,0,11229915,0
RS,2024-05-05,0,11229915,0
RS,2024-05-12,1,11229915,0.00890478690177085
RS,2024-05-19,0,11229915,0
RS,2024-05-26,0,11229915,0
RS,2024-06-02,0,11229915,0
RS,2024-06-09,1,11229915,0.00890478690177085
RS,2024-06-16,0,11229915,0
RS,2024-06-23,0,11229915,0
RS,2024-06-30,0,11229915,0
RS,2024-07-07,0,11229915,0
RS,2024-07-14,0,11229915,0
RS,2024-07-21,1,11229915,0.00890478690177085
RS,2024-07-28,0,11229915,0
RS,2024-08-04,0,11229915,0
RS,2024-08-11,0,11229915,0
RS,2024-08-18,0,11229915,0
RS,2024-08-25,0,11229915,0
RS,2024-09-01,0,11229915,0
RS,2024-09-08,0,11229915,0
RS,2024-09-15,0,11229915,0
RS,2024-09-22,0,11229915,0
RS,2024-09-29,0,11229915,0
RS,2024-10-06,0,11229915,0
RS,2024-10-13,0,11229915,0
RS,2024-10-20,0,11229915,0
RS,2024-10-27,0,11229915,0
RS,2024-11-03,0,11229915,0
RS,2024-11-10,0,11229915,0
RS,2024-11-17,0,11229915,0
RS,2024-11-24,0,11229915,0
RS,2024-12-01,0,11229915,0
RS,2024-12-08,0,11229915,0
RS,2024-12-15,0,11229915,0
RS,2024-12-22,0,11229915,0
RS,2024-12-29,0,11229915,0
RS,2025-01-05,3,11233263,0.026706398666175624
RS,2025-01-12,0,11233263,0
RS,2025-01-19,1,11233263,0.008902132888725208
RS,2025-01-26,3,11233263,0.026706398666175624
RS,2025-02-02,5,11233263,0.04451066444362604
RS,2025-02-09,5,11233263,0.04451066444362604
RS,2025-02-16,5,11233263,0.04451066444362604
RS,2025-02-23,16,11233263,0.14243412621960333
RS,2025-03-02,32,11233263,0.28486825243920666
RS,2025-03-09,38,11233263,0.33828104977155793
RS,2025-03-16,36,11233263,0.3204767839941075
RS,2025-03-23,36,11233263,0.3204767839941075
RS,2025-03-30,69,11233263,0.6142471693220394
RS,2025-04-06,36,11233263,0.3204767839941075
RS,2025-04-13,26,11233263,0.2314554551068554
RS,2025-04-20,24,11233263,0.213651189329405
RS,2025-04-27,10,11233263,0.08902132888725207
RS,2025-05-04,15,11233263,0.13353199333087815
RS,2025-05-11,7,11233263,0.06231493022107646
RS,2025-05-18,4,11233263,0.03560853155490083
RS,2025-05-25,1,11233263,0.008902132888725208
RS,2025-06-01,0,11233263,0
RS,2025-06-08,2,11233263,0.017804265777450416
RS,2025-06-15,0,11233263,0
RS,2025-06-22,3,11233263,0.026706398666175624
RS,2025-06-29,1,11233263,0.008902132888725208
RS,2025-07-06,0,11233263,0
RS,2025-07-13,0,11233263,0
RS,2025-07-20,1,11233263,0.008902132888725208
RS,2025-07-27,1,11233263,0.008902132888725208
RS,2025-08-03,0,11233263,0
RS,2025-08-10,0,11233263,0
RS,2025-08-17,0,11233263,0
RS,2025-08-24,1,11233263,0.008902132888725208
RS,2025-08-31,0,11233263,0
RS,2025-09-07,0,11233263,0
RS,2025-09-14,0,11233263,0
RS,2025-09-21,1,11233263,0.008902132888725208
RS,2025-09-28,1,11233263,0.008902132888725208
RS,2025-10-05,0,11233263,0
RS,2025-10-12,0,11233263,0
RS,2025-10-19,2,11233263,0.017804265777450416
RS,2025-10-26,0,11233263,0
RS,2025-11-02,0,11233263,0
RS,2025-11-09,0,11233263,0
RS,2025-11-16,1,11233263,0.008902132888725208
RS,2025-11-23,0,11233263,0
RS,2025-11-30,1,11233263,0.008902132888725208
RS,2025-12-07,1,11233263,0.008902132888725208
RS,2025-12-14,1,11233263,0.008902132888725208
RS,2025-12-21,0,11233263,0
RS,2025-12-28,0,11233263,0
SC,2015-01-04,0,6889914,0
SC,2015-01-11,0,6889914,0
SC,2015-01-18,0,6889914,0
SC,2015-01-25,0,6889914,0
SC,2015-02-01,0,6889914,0
SC,2015-02-08,0,6889914,0
SC,2015-02-15,0,6889914,0
SC,2015-02-22,0,6889914,0
SC,2015-03-01,0,6889914,0
SC,2015-03-08,0,6889914,0
SC,2015-03-15,0,6889914,0
SC,2015-03-22,0,6889914,0
SC,2015-03-29,0,6889914,0
SC,2015-04-05,0,6889914,0
SC,2015-04-12,0,6889914,0
SC,2015-04-19,0,6889914,0
SC,2015-04-26,0,6889914,0
SC,2015-05-03,0,6889914,0
SC,2015-05-10,0,6889914,0
SC,2015-05-17,0,6889914,0
SC,2015-05-24,0,6889914,0
SC,2015-05-31,0,6889914,0
SC,2015-06-07,0,6889914,0
SC,2015-06-14,0,6889914,0
SC,2015-06-21,0,6889914,0
SC,2015-06-28,0,6889914,0
SC,2015-07-05,0,6889914,0
SC,2015-07-12,0,6889914,0
SC,2015-07-19,0,6889914,0
SC,2015-07-26,0,6889914,0
SC,2015-08-02,0,6889914,0
SC,2015-08-09,0,6889914,0
SC,2015-08-16,0,6889914,0
SC,2015-08-23,0,6889914,0
SC,2015-08-30,0,6889914,0
SC,2015-09-06,0,6889914,0
SC,2015-09-13,0,6889914,0
SC,2015-09-20,0,6889914,0
SC,2015-09-27,0,6889914,0
SC,2015-10-04,0,6889914,0
SC,2015-10-11,0,6889914,0
SC,2015-10-18,0,6889914,0
SC,2015-10-25,0,6889914,0
SC,2015-11-01,0,6889914,0
SC,2015-11-08,0,6889914,0
SC,2015-11-15,0,6889914,0
SC,2015-11-22,0,6889914,0
SC,2015-11-29,0,6889914,0
SC,2015-12-06,0,6889914,0
SC,2015-12-13,0,6889914,0
SC,2015-12-20,0,6889914,0
SC,2015-12-27,0,6889914,0
SC,2016-01-03,0,7011473,0
SC,2016-01-10,1,7011473,0.01426233831321892
SC,2016-01-17,1,7011473,0.01426233831321892
SC,2016-01-24,1,7011473,0.01426233831321892
SC,2016-01-31,0,7011473,0
SC,2016-02-07,1,7011473,0.01426233831321892
SC,2016-02-14,0,7011473,0
SC,2016-02-21,4,7011473,0.05704935325287568
SC,2016-02-28,0,7011473,0
SC,2016-03-06,0,7011473,0
SC,2016-03-13,1,7011473,0.01426233831321892
SC,2016-03-20,4,7011473,0.05704935325287568
SC,2016-03-27,0,7011473,0
SC,2016-04-03,1,7011473,0.01426233831321892
SC,2016-04-10,0,7011473,0
SC,2016-04-17,3,7011473,0.04278701493965676
SC,2016-04-24,2,7011473,0.02852467662643784
SC,2016-05-01,1,7011473,0.01426233831321892
SC,2016-05-08,1,7011473,0.01426233831321892
SC,2016-05-15,2,7011473,0.02852467662643784
SC,2016-05-22,2,7011473,0.02852467662643784
SC,2016-05-29,1,7011473,0.01426233831321892
SC,2016-06-05,0,7011473,0
SC,2016-06-12,0,7011473,0
SC,2016-06-19,1,7011473,0.01426233831321892
SC,2016-06-26,0,7011473,0
SC,2016-07-03,0,7011473,0
SC,2016-07-10,0,7011473,0
SC,2016-07-17,1,7011473,0.01426233831321892
SC,2016-07-24,0,7011473,0
SC,2016-07-31,2,7011473,0.02852467662643784
SC,2016-08-07,2,7011473,0.02852467662643784
SC,2016-08-14,0,7011473,0
SC,2016-08-21,1,7011473,0.01426233831321892
SC,2016-08-28,0,7011473,0
SC,2016-09-04,0,7011473,0
SC,2016-09-11,0,7011473,0
SC,2016-09-18,0,7011473,0
SC,2016-09-25,0,7011473,0
SC,2016-10-02,0,7011473,0
SC,2016-10-09,2,7011473,0.02852467662643784
SC,2016-10-16,0,7011473,0
SC,2016-10-23,0,7011473,0
SC,2016-10-30,1,7011473,0.01426233831321892
SC,2016-11-06,0,7011473,0
SC,2016-11-13,1,7011473,0.01426233831321892
SC,2016-11-20,0,7011473,0
SC,2016-11-27,0,7011473,0
SC,2016-12-04,0,7011473,0
SC,2016-12-11,0,7011473,0
SC,2016-12-18,1,7011473,0.01426233831321892
SC,2016-12-25,1,7011473,0.01426233831321892
SC,2017-01-01,2,7135459,0.028029030788348726
SC,2017-01-08,1,7135459,0.014014515394174363
SC,2017-01-15,1,7135459,0.014014515394174363
SC,2017-01-22,0,7135459,0
SC,2017-01-29,0,7135459,0
SC,2017-02-05,1,7135459,0.014014515394174363
SC,2017-02-12,2,7135459,0.028029030788348726
SC,2017-02-19,0,7135459,0
SC,2017-02-26,2,7135459,0.028029030788348726
SC,2017-03-05,0,7135459,0
SC,2017-03-12,1,7135459,0.014014515394174363
SC,2017-03-19,1,7135459,0.014014515394174363
SC,2017-03-26,2,7135459,0.028029030788348726
SC,2017-04-02,3,7135459,0.04204354618252309
SC,2017-04-09,1,7135459,0.014014515394174363
SC,2017-04-16,0,7135459,0
SC,2017-04-23,0,7135459,0
SC,2017-04-30,0,7135459,0
SC,2017-05-07,8,7135459,0.1121161231533949
SC,2017-05-14,2,7135459,0.028029030788348726
SC,2017-05-21,0,7135459,0
SC,2017-05-28,0,7135459,0
SC,2017-06-04,1,7135459,0.014014515394174363
SC,2017-06-11,0,7135459,0
SC,2017-06-18,0,7135459,0
SC,2017-06-25,1,7135459,0.014014515394174363
SC,2017-07-02,0,7135459,0
SC,2017-07-09,1,7135459,0.014014515394174363
SC,2017-07-16,2,7135459,0.028029030788348726
SC,2017-07-23,1,7135459,0.014014515394174363
SC,2017-07-30,0,7135459,0
SC,2017-08-06,0,7135459,0
SC,2017-08-13,0,7135459,0
SC,2017-08-20,0,7135459,0
SC,2017-08-27,0,7135459,0
SC,2017-09-03,0,7135459,0
SC,2017-09-10,0,7135459,0
SC,2017-09-17,0,7135459,0
SC,2017-09-24,0,7135459,0
SC,2017-10-01,0,7135459,0
SC,2017-10-08,0,7135459,0
SC,2017-10-15,1,7135459,0.014014515394174363
SC,2017-10-22,0,7135459,0
SC,2017-10-29,0,7135459,0
SC,2017-11-05,0,7135459,0
SC,2017-11-12,0,7135459,0
SC,2017-11-19,0,7135459,0
SC,2017-11-26,0,7135459,0
SC,2017-12-03,0,7135459,0
SC,2017-12-10,0,7135459,0
SC,2017-12-17,0,7135459,0
SC,2017-12-24,1,7135459,0.014014515394174363
SC,2017-12-31,0,7135459,0
SC,2018-01-07,0,7266127,0
SC,2018-01-14,0,7266127,0
SC,2018-01-21,1,7266127,0.013762489975746363
SC,2018-01-28,3,7266127,0.04128746992723909
SC,2018-02-04,0,7266127,0
SC,2018-02-11,1,7266127,0.013762489975746363
SC,2018-02-18,1,7266127,0.013762489975746363
SC,2018-02-25,0,7266127,0
SC,2018-03-04,1,7266127,0.013762489975746363
SC,2018-03-11,0,7266127,0
SC,2018-03-18,1,7266127,0.013762489975746363
SC,2018-03-25,1,7266127,0.013762489975746363
SC,2018-04-01,0,7266127,0
SC,2018-04-08,0,7266127,0
SC,2018-04-15,1,7266127,0.013762489975746363
SC,2018-04-22,0,7266127,0
SC,2018-04-29,0,7266127,0
SC,2018-05-06,0,7266127,0
SC,2018-05-13,1,7266127,0.013762489975746363
SC,2018-05-20,0,7266127,0
SC,2018-05-27,0,7266127,0
SC,2018-06-03,0,7266127,0
SC,2018-06-10,1,7266127,0.013762489975746363
SC,2018-06-17,1,7266127,0.013762489975746363
SC,2018-06-24,1,7266127,0.013762489975746363
SC,2018-07-01,0,7266127,0
SC,2018-07-08,0,7266127,0
SC,2018-07-15,0,7266127,0
SC,2018-07-22,2,7266127,0.027524979951492726
SC,2018-07-29,0,7266127,0
SC,2018-08-05,0,7266127,0
SC,2018-08-12,0,7266127,0
SC,2018-08-19,2,7266127,0.027524979951492726
SC,2018-08-26,0,7266127,0
SC,2018-09-02,0,7266127,0
SC,2018-09-09,1,7266127,0.013762489975746363
SC,2018-09-16,0,7266127,0
SC,2018-09-23,0,7266127,0
SC,2018-09-30,0,7266127,0
SC,2018-10-07,0,7266127,0
SC,2018-10-14,0,7266127,0
SC,2018-10-21,0,7266127,0
SC,2018-10-28,0,7266127,0
SC,2018-11-04,0,7266127,0
SC,2018-11-11,0,7266127,0
SC,2018-11-18,0,7266127,0
SC,2018-11-25,0,7266127,0
SC,2018-12-02,0,7266127,0
SC,2018-12-09,0,7266127,0
SC,2018-12-16,1,7266127,0.013762489975746363
SC,2018-12-23,0,7266127,0
SC,2018-12-30,0,7266127,0
SC,2019-01-06,1,7403723,0.0135067181740862
SC,2019-01-13,0,7403723,0
SC,2019-01-20,0,7403723,0
SC,2019-01-27,0,7403723,0
SC,2019-02-03,2,7403723,0.0270134363481724
SC,2019-02-10,0,7403723,0
SC,2019-02-17,1,7403723,0.0135067181740862
SC,2019-02-24,1,7403723,0.0135067181740862
SC,2019-03-03,0,7403723,0
SC,2019-03-10,2,7403723,0.0270134363481724
SC,2019-03-17,0,7403723,0
SC,2019-03-24,2,7403723,0.0270134363481724
SC,2019-03-31,0,7403723,0
SC,2019-04-07,2,7403723,0.0270134363481724
SC,2019-04-14,0,7403723,0
SC,2019-04-21,0,7403723,0
SC,2019-04-28,1,7403723,0.0135067181740862
SC,2019-05-05,2,7403723,0.0270134363481724
SC,2019-05-12,3,7403723,0.0405201545222586
SC,2019-05-19,3,7403723,0.0405201545222586
SC,2019-05-26,4,7403723,0.0540268726963448
SC,2019-06-02,2,7403723,0.0270134363481724
SC,2019-06-09,5,7403723,0.067533590870431
SC,2019-06-16,0,7403723,0
SC,2019-06-23,1,7403723,0.0135067181740862
SC,2019-06-30,0,7403723,0
SC,2019-07-07,3,7403723,0.0405201545222586
SC,2019-07-14,0,7403723,0
SC,2019-07-21,0,7403723,0
SC,2019-07-28,1,7403723,0.0135067181740862
SC,2019-08-04,0,7403723,0
SC,2019-08-11,1,7403723,0.0135067181740862
SC,2019-08-18,0,7403723,0
SC,2019-08-25,0,7403723,0
SC,2019-09-01,0,7403723,0
SC,2019-09-08,0,7403723,0
SC,2019-09-15,0,7403723,0
SC,2019-09-22,0,7403723,0
SC,2019-09-29,1,7403723,0.0135067181740862
SC,2019-10-06,0,7403723,0
SC,2019-10-13,0,7403723,0
SC,2019-10-20,0,7403723,0
SC,2019-10-27,0,7403723,0
SC,2019-11-03,1,7403723,0.0135067181740862
SC,2019-11-10,0,7403723,0
SC,2019-11-17,0,7403723,0
SC,2019-11-24,0,7403723,0
SC,2019-12-01,0,7403723,0
SC,2019-12-08,0,7403723,0
SC,2019-12-15,0,7403723,0
SC,2019-12-22,0,7403723,0
SC,2019-12-29,0,7403723,0
SC,2020-01-05,0,7541975,0
SC,2020-01-12,1,7541975,0.013259126422455657
SC,2020-01-19,0,7541975,0
SC,2020-01-26,0,7541975,0
SC,2020-02-02,0,7541975,0
SC,2020-02-09,0,7541975,0
SC,2020-02-16,0,7541975,0
SC,2020-02-23,1,7541975,0.013259126422455657
SC,2020-03-01,1,7541975,0.013259126422455657
SC,2020-03-08,1,7541975,0.013259126422455657
SC,2020-03-15,0,7541975,0
SC,2020-03-22,0,7541975,0
SC,2020-03-29,0,7541975,0
SC,2020-04-05,0,7541975,0
SC,2020-04-12,0,7541975,0
SC,2020-04-19,0,7541975,0
SC,2020-04-26,0,7541975,0
SC,2020-05-03,0,7541975,0
SC,2020-05-10,0,7541975,0
SC,2020-05-17,0,7541975,0
SC,2020-05-24,1,7541975,0.013259126422455657
SC,2020-05-31,0,7541975,0
SC,2020-06-07,0,7541975,0
SC,2020-06-14,0,7541975,0
SC,2020-06-21,0,7541975,0
SC,2020-06-28,0,7541975,0
SC,2020-07-05,0,7541975,0
SC,2020-07-12,0,7541975,0
SC,2020-07-19,0,7541975,0
SC,2020-07-26,1,7541975,0.013259126422455657
SC,2020-08-02,0,7541975,0
SC,2020-08-09,0,7541975,0
SC,2020-08-16,1,7541975,0.013259126422455657
SC,2020-08-23,0,7541975,0
SC,2020-08-30,0,7541975,0
SC,2020-09-06,0,7541975,0
SC,2020-09-13,0,7541975,0
SC,2020-09-20,0,7541975,0
SC,2020-09-27,0,7541975,0
SC,2020-10-04,0,7541975,0
SC,2020-10-11,0,7541975,0
SC,2020-10-18,0,7541975,0
SC,2020-10-25,0,7541975,0
SC,2020-11-01,0,7541975,0
SC,2020-11-08,0,7541975,0
SC,2020-11-15,0,7541975,0
SC,2020-11-22,0,7541975,0
SC,2020-11-29,0,7541975,0
SC,2020-12-06,0,7541975,0
SC,2020-12-13,0,7541975,0
SC,2020-12-20,0,7541975,0
SC,2020-12-27,0,7541975,0
SC,2021-01-03,1,7671648,0.013035008905518083
SC,2021-01-10,0,7671648,0
SC,2021-01-17,1,7671648,0.013035008905518083
SC,2021-01-24,2,7671648,0.026070017811036166
SC,2021-01-31,5,7671648,0.06517504452759042
SC,2021-02-07,3,7671648,0.039105026716554254
SC,2021-02-14,0,7671648,0
SC,2021-02-21,1,7671648,0.013035008905518083
SC,2021-02-28,1,7671648,0.013035008905518083
SC,2021-03-07,2,7671648,0.026070017811036166
SC,2021-03-14,0,7671648,0
SC,2021-03-21,2,7671648,0.026070017811036166
SC,2021-03-28,0,7671648,0
SC,2021-04-04,1,7671648,0.013035008905518083
SC,2021-04-11,1,7671648,0.013035008905518083
SC,2021-04-18,1,7671648,0.013035008905518083
SC,2021-04-25,0,7671648,0
SC,2021-05-02,0,7671648,0
SC,2021-05-09,1,7671648,0.013035008905518083
SC,2021-05-16,1,7671648,0.013035008905518083
SC,2021-05-23,1,7671648,0.013035008905518083
SC,2021-05-30,1,7671648,0.013035008905518083
SC,2021-06-06,0,7671648,0
SC,2021-06-13,0,7671648,0
SC,2021-06-20,0,7671648,0
SC,2021-06-27,1,7671648,0.013035008905518083
SC,2021-07-04,1,7671648,0.013035008905518083
SC,2021-07-11,0,7671648,0
SC,2021-07-18,0,7671648,0
SC,2021-07-25,1,7671648,0.013035008905518083
SC,2021-08-01,0,7671648,0
SC,2021-08-08,0,7671648,0
SC,2021-08-15,1,7671648,0.013035008905518083
SC,2021-08-22,0,7671648,0
SC,2021-08-29,0,7671648,0
SC,2021-09-05,0,7671648,0
SC,2021-09-12,0,7671648,0
SC,2021-09-19,0,7671648,0
SC,2021-09-26,0,7671648,0
SC,2021-10-03,0,7671648,0
SC,2021-10-10,0,7671648,0
SC,2021-10-17,0,7671648,0
SC,2021-10-24,0,7671648,0
SC,2021-10-31,0,7671648,0
SC,2021-11-07,0,7671648,0
SC,2021-11-14,0,7671648,0
SC,2021-11-21,0,7671648,0
SC,2021-11-28,0,7671648,0
SC,2021-12-05,0,7671648,0
SC,2021-12-12,0,7671648,0
SC,2021-12-19,0,7671648,0
SC,2021-12-26,0,7671648,0
SC,2022-01-02,0,7796817,0
SC,2022-01-09,0,7796817,0
SC,2022-01-16,0,7796817,0
SC,2022-01-23,1,7796817,0.012825746711767123
SC,2022-01-30,1,7796817,0.012825746711767123
SC,2022-02-06,0,7796817,0
SC,2022-02-13,1,7796817,0.012825746711767123
SC,2022-02-20,1,7796817,0.012825746711767123
SC,2022-02-27,2,7796817,0.025651493423534247
SC,2022-03-06,0,7796817,0
SC,2022-03-13,0,7796817,0
SC,2022-03-20,0,7796817,0
SC,2022-03-27,0,7796817,0
SC,2022-04-03,0,7796817,0
SC,2022-04-10,0,7796817,0
SC,2022-04-17,0,7796817,0
SC,2022-04-24,1,7796817,0.012825746711767123
SC,2022-05-01,3,7796817,0.03847724013530137
SC,2022-05-08,0,7796817,0
SC,2022-05-15,0,7796817,0
SC,2022-05-22,5,7796817,0.06412873355883561
SC,2022-05-29,0,7796817,0
SC,2022-06-05,1,7796817,0.012825746711767123
SC,2022-06-12,0,7796817,0
SC,2022-06-19,1,7796817,0.012825746711767123
SC,2022-06-26,1,7796817,0.012825746711767123
SC,2022-07-03,1,7796817,0.012825746711767123
SC,2022-07-10,1,7796817,0.012825746711767123
SC,2022-07-17,1,7796817,0.012825746711767123
SC,2022-07-24,2,7796817,0.025651493423534247
SC,2022-07-31,0,7796817,0
SC,2022-08-07,0,7796817,0
SC,2022-08-14,1,7796817,0.012825746711767123
SC,2022-08-21,0,7796817,0
SC,2022-08-28,0,7796817,0
SC,2022-09-04,0,7796817,0
SC,2022-09-11,1,7796817,0.012825746711767123
SC,2022-09-18,0,7796817,0
SC,2022-09-25,0,7796817,0
SC,2022-10-02,0,7796817,0
SC,2022-10-09,0,7796817,0
SC,2022-10-16,0,7796817,0
SC,2022-10-23,0,7796817,0
SC,2022-10-30,0,7796817,0
SC,2022-11-06,0,7796817,0
SC,2022-11-13,0,7796817,0
SC,2022-11-20,0,7796817,0
SC,2022-11-27,0,7796817,0
SC,2022-12-04,0,7796817,0
SC,2022-12-11,0,7796817,0
SC,2022-12-18,0,7796817,0
SC,2022-12-25,0,7796817,0
SC,2023-01-01,1,7927212,0.012614775535207082
