mode,week_start,residual,observed,expected
high_q,2017-10-08,0.1299557744311078,48,50.84753707609126
high_q,2017-10-15,0.4718948411039563,50,42.376006399619584
high_q,2017-10-22,0.592774353780149,46,36.12075243884864
high_q,2017-10-29,1.5111536080477483,67,31.47235462806247
high_q,2017-11-05,1.7318542756779178,67,28.119839775908858
high_q,2017-11-12,1.285538927728866,49,25.810339436705156
high_q,2017-11-19,0.7940608031364886,35,24.297800933012272
high_q,2017-11-26,1.0906861073061682,40,23.36939158112338
high_q,2017-12-03,1.373299660272654,46,23.016593105269923
high_q,2017-12-10,1.3109831230043596,45,23.266021602178814
high_q,2017-12-17,0.2665905475676274,25,24.08783709567573
high_q,2017-12-24,-0.199977920285731,19,25.46338243818003
high_q,2017-12-31,0.5906249545966795,35,27.490133949662983
high_q,2018-01-07,0.6896071131813161,41,30.44973980633381
high_q,2018-01-14,0.7716368450872612,48,33.957550694533836
high_q,2018-01-21,0.49773863488151426,46,38.33125900609782
high_q,2018-01-28,0.2884431958347651,46,43.77394427808254
high_q,2018-02-04,-0.02245556142123207,43,50.45327840923987
high_q,2018-02-11,-0.1981230196074237,44,58.3711006273914
high_q,2018-02-18,-0.17256597893917203,52,67.74699378446925
high_q,2018-02-25,0.18503288078462335,77,78.30750194244331
high_q,2018-03-04,-0.4170682623962207,58,90.35783569937703
high_q,2018-03-11,-0.3453847185791061,70,103.23354464795739
high_q,2018-03-18,-0.9707993211141438,48,117.04463284048967
high_q,2018-03-25,-1.1682366525524739,45,130.39492411939327
high_q,2018-04-01,-0.6943947673627113,74,143.0306997722895
high_q,2018-04-08,-0.7205874403444449,78,153.97323660070475
high_q,2018-04-15,-0.932490656516796,69,161.9229441492755
high_q,2018-04-22,-1.6072589954600451,38,167.25796342976264
high_q,2018-04-29,-1.6668050129338694,36,168.29388614521872
high_q,2018-05-06,-1.9858538758464623,25,165.00691800648883
high_q,2018-05-13,-1.6580480739915204,34,157.8824904247452
high_q,2018-05-20,-1.6175435644742089,33,147.6705302230733
high_q,2018-05-27,-1.7167911643491331,27,134.39636099539388
high_q,2018-06-03,-1.75163152330698,23,119.48622610639333
high_q,2018-06-10,-1.4153863570734027,28,103.5376756323808
high_q,2018-06-17,-1.165087887418381,30,87.77973734360668
high_q,2018-06-24,-1.8693138581452795,12,73.09552410525136
high_q,2018-07-01,-0.8376606830029404,27,59.80962863358929
high_q,2018-07-08,-0.6646942959066782,25,48.08240565290175
high_q,2018-07-15,-0.47789580219442523,23,38.244450785589805
high_q,2018-07-22,-0.34462003825996934,20,30.113526694129916
high_q,2018-07-29,-0.6629549054639867,12,23.548809789065064
